AA AAPL ABT AEP ALL AMGN AMZN AVP AXP
0.038582 0.022546 0.017494 -0.004071 0.034835 0.036028 -0.003843 0.006549 0.017744
0.023764 -0.070471 -0.007468 -0.003126 -0.019733 -0.02307 0.023148 -0.020943 -0.012411
0.008538 0.057674 0.008049 0.011577 0.012137 -0.000695 -0.014329 0.025337 0.006882
0.006085 0.047054 -0.014581 0.015975 0.019596 0.024674 0.050497 0.012963 0.041308
-0.013936 -0.00588 -0.004932 0.007041 0.010327 -0.005935 0.048798 0.004399 0.005708
0.009333 -0.072243 -0.00177 0.012118 0.010283 -0.012794 -0.009028 0.006371 0.01504
-0.007398 -0.01184 0.002837 0.009671 -0.009895 0.001901 -0.011913 0.015826 0.01901
0.009316 0.080645 0.016623 0.006157 0.018561 0.009486 0.091489 0.02259 0.023594
0.043249 0.035821 -0.002087 0.0034 0.014578 0.023065 0.070825 -0.002666 0.055481
-0.028564 -0.031289 -0.040962 0.010843 0.003592 -0.015698 -0.030947 -0.037617 -0.00838
0.026282 0.022949 0.018175 0.011173 0.011289 0.027995 0.022542 0.009127 0.022279
-0.004057 0.012879 -0.029811 0.001547 -0.021781 -0.013038 -0.043478 0.00118 -0.010271
-0.025458 0.011485 -0.004784 0.001545 0.016421 -0.001338 0.046735 -0.002357 0.024298
-0.000784 0.016221 0.010723 -0.009253 0.013417 -0.005358 0.022018 0.021457 0.026686
0.017516 -0.013567 0.009512 -0.004003 -0.002162 0.003199 -0.023938 0.01561 -0.011071
-0.014645 -0.009304 0.005617 0.003795 -0.002708 0.004531 -0.034948 0.005503 -0.015089
0.003651 -0.00245 -0.011892 -0.000667 0.010318 0.006515 -0.080051 0.010002 0.003459
0.01403 0.021285 -0.015135 -0.003561 0.009944 0.019253 -0.031077 0.010277 0.037922
-0.001025 -0.008417 -0.009258 0.005361 -0.004258 0.017424 0.06985 -0.000185 -0.004745
-0.00513 0.004446 -0.002429 0.003999 0.008552 -0.002721 -0.023318 0.023122 0.013826
-0.013921 0.002817 -0.029599 0.002434 -0.025967 -0.020061 -0.010914 -0.015549 -0.016224
-0.013333 -0.026083 0.010811 0.022958 0.005441 0.019325 0.046207 0.00551 -0.019598
-0.018018 -0.007417 0.025592 -0.003884 -0.000812 -0.007069 0.023731 0.010959 0.00195
-0.008365 -0.030718 -0.024022 -0.004333 -0.014081 -0.022977 -0.050869 -0.015718 -0.017518
0.02966 0.004711 0.008205 -0.015013 0.009887 0.00414 0.006106 0.009361 0.005448
-0.001321 0.000426 -0.0176 0.016125 0.017134 0.003629 -0.03911 -0.011639 0.014532
-0.001323 0.008522 0.013292 0.001957 0.009893 -0.019228 0.003509 -0.000552 -0.005584
-0.00265 0.033376 0.012167 -0.009113 -0.001589 0.028653 0.034965 0.008837 -0.018799
0.007173 -0.015944 0.004508 0.011605 0.002122 -0.026714 -0.037162 0.006752 -0.008211
-0.01741 -0.013295 -0.00991 -0.000433 -0.001323 0.00318 -0.040702 -0.011963 -0.006523
-0.009933 0.048421 -0.002833 0.021005 0.011924 -0.016183 -0.00951 0.024583 0.015941
0.030369 -0.006426 -0.016856 -0.006999 0.006284 -0.012718 -0.002954 -0.003223 0.013699
-0.003684 -0.007276 0.000771 0.006408 0.006505 0.013226 0.033333 0.003233 -0.001474
-0.012678 -0.01873 0.013667 0.005518 0.017839 -0.044584 -0.02509 0.002328 0.014518
0.02595 0.023236 0.03646 0.014352 -0.00381 0.040454 -0.008824 0.017506 0.004123
-0.009126 0.00811 -0.009619 -0.003329 -0.007649 -0.025068 -0.054896 -0.006145 -0.02971
-0.017632 0.008045 -0.002415 -0.000209 0.007451 7e-04 0.044741 0.00159 0.006473
-0.016609 -0.002394 0.001118 -0.012738 -0.014282 -0.006293 0.043576 -0.018166 -0.006678
0.023699 0.0296 0.010791 0.008883 0.010349 0.015831 0.008639 0.001437 0.02988
0.002129 0.014375 0.003129 0.003145 0.051473 -0.022684 0.057816 0.000179 -0.005077
-0.005842 -0.02681 0.003119 0.000418 -0.018997 0.019135 -0.037787 -0.023494 0.030134
0.001068 -0.016922 0.001463 0 0.007696 -0.01217 0.018934 0.005877 0.024534
-0.047225 -0.018014 -0.006575 0.002298 0.000246 -0.01408 -0.015141 0.013511 -0.019111
-0.00084 -0.011415 0.003493 0.001042 -0.008128 -0.02267 -0.01747 0.01243 0.005634
-0.019339 -0.019794 -0.016856 -0.007287 0 0.02484 0.194168 -0.016726 -0.006536
-0.002001 0.014724 -0.005032 -0.028943 -0.013658 -0.016218 0.001787 0.006153 0.001175
-0.008018 -0.04602 0.013673 -0.007127 0.006042 -0.024638 0.005351 -0.001439 -0.013142
-0.021363 0.041286 -0.018108 -0.003045 -0.01051 -0.036404 -0.04317 -0.000901 -0.02497
0.003835 0.012938 0.015243 -0.000655 0.005058 0.019275 0.03152 0.006851 0.000244
0.003526 -0.011949 0.019462 -0.00262 -0.009059 -0.025719 -0.011983 0.00376 0.017801
0.012647 -0.012093 -0.018182 0.001314 0.012189 -0.023292 -0.010309 0.009097 0.0115
0.006971 -0.007598 -0.010556 0.002624 -0.005268 -0.030207 -0.016544 -0.003712 -0.009
-0.016441 -0.03658 -0.023395 0.009812 -0.016393 -0.040779 0.004361 0 -0.017447
0.009677 -0.007947 -0.009582 0.00108 -0.001282 -0.005768 -0.00062 0.002839 -0.010946
0.016555 0.084557 0.013932 0.004314 -0.001284 0.056081 0.075109 -0.012031 0.050172
-0.002857 -0.007386 -0.004771 -0.003046 0.001542 -0.03174 0.023672 -0.000716 -0.011007
0.002579 -0.035965 -0.017258 -0.016587 -0.00924 -0.040555 -0.044557 0.015054 -0.017286
0.010289 0.026587 -0.004488 0.002885 0.013472 0.050372 0.022432 0.000353 0.036145
0.02546 0.069758 0.014112 0.011507 0.007158 0.079858 0.086028 -0.000882 0.034651
-0.004966 -0.012886 -0.093545 -0.018595 -0.008122 -0.008496 0.060074 -0.007445 0.008541
-0.006099 -0.002769 -0.02452 -0.023629 -0.001791 -0.019474 -0.01655 -0.006251 -0.008246
-0.0053 -0.007933 0.040437 -0.019406 0.007434 0.006753 -0.022948 0.004313 -0.006966
-0.007852 -0.010796 -0.012395 0.024214 -0.020611 -0.017755 0.012004 -0.012169 -0.02014
0.006218 -0.051738 -0.008083 0.0025 -0.01325 -0.022896 -0.032491 -0.011775 -0.023326
-0.004213 0.036658 0.020802 0.022222 0.013691 0.016033 -0.000533 -0.005683 0.002601
0.012694 0.035362 0.003151 0.000444 0.000779 0.066154 0.037333 -0.003687 0.012028
-0.008914 -0.040906 -0.017801 -0.004878 -0.002076 -0.037761 0.001028 -0.00111 -0.008856
-0.005059 -0.007039 -0.002772 0.002674 -0.003901 0.017748 -0.021058 -0.022786 -0.019986
-0.002825 0 0.007056 -0.022667 0.008877 -0.019182 -0.00787 -0.002844 0.016315
-0.004249 0.009174 -0.007643 -0.014325 0.003903 -0.009878 -0.028556 0.005894 -0.002597
-0.004836 -0.03719 0.01626 -0.014302 -0.002592 -0.049681 -0.007621 0.000756 0.006154
-0.028302 -0.016738 -0.04379 -0.033466 -0.018711 -0.051228 -0.014811 -0.010954 -0.033404
-0.01677 -0.005674 -0.016513 0.011622 0.002383 -0.017482 0.000557 -0.00802 -0.024337
-0.000598 -0.002634 0.008507 -0.021063 -0.006869 0.025 0.001113 0.051781 0.022948
-0.038922 -0.024648 -0.006659 -0.014181 -0.002394 -0.059767 0.010006 -0.005124 -0.01585
-0.009346 -0.034296 0.013631 -0.003224 0.003467 -0.03599 0.022565 0.000552 -0.029732
0.004717 0.003738 0.006834 0.01891 0.01249 0.013576 -0.068891 0.016363 0.012002
-0.01784 -0.047486 -0.161375 -0.000733 -0.022047 -0.073188 -0.009249 -0.01411 -0.02271
0.021351 -0.018084 -0.03342 0.003666 0.003489 -0.014968 -0.003501 0.011927 -0.041053
-0.004056 -0.027377 -0.028903 -0.000487 -0.013907 -0.009693 0.020492 -0.011605 -0.032849
-0.017231 0.028659 0.022253 0.002923 -0.013019 0.062963 -0.034997 -0.006054 0.001114
0.006694 0.021891 0.027755 0.01093 0.032976 0.062718 0.09453 0.006829 0.062291
0.0133 -0.018987 0.025947 0.013455 0.010375 0.012881 0.020098 -0.024748 0.013089
-0.021563 -0.150372 -0.028387 -0.008298 -0.005529 -0.005087 -0.025559 -0.002256 -0.018605
-0.003513 -0.000584 0.000531 -0.0306 -0.009267 -0.03974 -0.040984 -0.014695 -0.015008
-0.020833 -0.015196 -0.040881 0.014797 0.0155 -0.021055 -0.00114 -0.013002 -0.00294
0.008183 0.024926 0.030169 -0.006075 -0.001316 0.03288 -0.001141 -0.024022 -0.005362
0.011039 -0.007528 0.023912 -0.009291 -0.014493 -0.026807 -0.123929 -0.045455 -0.021024
0.006744 -0.034422 -0.004198 -0.011599 -0.017112 0.003689 0.033246 0.065918 -0.017897
0.020096 0.030816 0.031621 -0.011236 0.01605 0.016663 0.000631 0.01229 0.039529
0.036585 0.038687 -0.038314 0.010606 -0.009906 0.0094 0.02459 0.006745 -0.020496
-0.004525 -0.037246 -0.009296 -0.010745 0.004597 -0.08405 -0.166154 -0.002871 0.021751
-0.022424 -0.007034 -0.013941 -0.028037 -0.012113 -0.036757 -0.016974 -0.030716 -0.005389
0.00589 0.036009 0.0087 -0.006497 -0.009264 -0.030311 0.06982 -0.004555 -0.017377
0.028659 0.067806 0.009973 0.017002 0.017327 0.062517 0.067368 0.027656 0.032053
-0.026363 -0.038954 -0.012543 -0.003858 -0.004325 -0.048857 -0.017752 -0.011423 -0.009371
-0.016615 -0.026652 -0.042973 -0.045959 -0.004344 -0.035349 0.044177 -0.017431 -0.022703
-0.048811 -0.01198 -0.042643 -0.045467 -0.025089 -0.068709 -0.041026 -0.012557 -0.036781
-0.001316 0.056582 -0.05944 0.050184 -0.008951 0.057793 0.039439 -0.007872 0.005742
-0.007905 -0.043716 0.047393 -0.041307 -0.001976 -0.003197 -0.007717 -0.025432 -0.001427
-0.030544 0.041714 0.040724 0.028443 -0.014423 -0.094169 0.033052 -0.005219 -0.038308
-0.015069 -0.020296 -0.026087 -0.026013 -0.018077 0.057934 0.021957 -0.025184 0.007134
0.003477 -0.12486 0.029762 -0.031487 -0.004091 0.128689 -0.00798 -0.019376 0.003837
-0.02183 -0.040947 -0.04422 -0.091147 0.026995 -0.085714 -0.037748 -0.013831 -0.014113
-0.043571 -0.002001 -0.028122 -0.096135 0.002286 0.045401 -0.01672 -0.026714 -0.056069
-0.07963 -0.002674 -0.004356 -0.080565 -0.016534 -0.005076 0.013734 0.027676 -0.084676
-0.042254 -0.030161 -0.03125 -0.096464 -0.021159 0.00907 -0.06129 -0.003116 -0.010701
0.047899 0.050449 0.079032 0.119098 0.036423 0.041854 -0.030928 0.038401 0.061759
-0.029671 -0.055263 0.124664 0.121247 -0.014286 0.130763 -0.114184 0.009675 -0.005587
0.057851 -0.001393 0.027379 -0.00678 0.017101 0.034335 0.035228 -0.005537 -0.002974
0.068359 0.04742 0.025873 0.046758 0.054431 0.014753 0.108275 0.024197 0.110043
-0.044607 0.027297 0.018916 0.087708 0.008378 0.033394 0.030705 -0.015471 0.01284
0.040949 -0.011018 0.025 -0.013489 0.018762 0.003297 -0.021056 -0.017626 0.039505
-0.028096 -0.030144 -0.036223 -0.015193 0.003683 -0.04908 -0.020679 -0.030048 -0.025525
-0.030049 -0.023649 0.005262 -0.041654 -0.022543 0.002534 -0.022599 0.002229 -0.038999
-0.054902 -0.031834 -0.05658 0.004507 -0.015554 -0.029648 -0.070087 -0.021348 -0.080557
0.0361 0.05361 0.005812 0.032051 0.011986 0.047608 0.067599 0.01795 0.054018
0.010413 0.01981 0.047019 -0.000311 0.008075 0.033688 -0.010189 0.020759 0.033437
0.01308 0.017829 0.022328 0.013928 0.013618 0.050525 0.022059 0.052482 0.059873
0.025039 -0.019608 -0.010307 0.019045 -0.004215 -0.006246 0.025899 -0.003324 0.025678
-0.003817 -0.000667 0.010166 0.011029 -0.00582 0.005238 0.014025 -0.012925 -0.013074
-0.029502 -0.026684 -0.029946 -0.030303 -0.022352 -0.048749 -0.036653 -0.012672 -0.01832
-0.022898 0.039753 0.012399 0.028125 0.020141 0.041366 -0.001436 0.033797 0.044215
0.027475 0.029005 0.007248 -0.006079 0.005069 0.005702 0.051042 0.006414 0.029695
-0.025954 0.012812 -0.008685 -0.017125 0.006371 -0.005649 0.019152 -0.004129 -0.017357
0.054098 0.010753 0.001252 0.010579 0.013189 -0.023354 0.040268 -0.001037 0.022554
-0.012256 -0.00438 -0.0225 0.024631 -0.004166 0.005386 0.027097 -0.00083 -0.029498
0.047693 0.013199 0.034271 0.033053 -0.008627 0.02207 -0.03392 0.003115 0.013965
0.019615 -0.009305 0.032146 0.04014 0.021625 0.01761 0.022757 -0.000414 0.031326
-0.024682 -0.015028 -0.028989 -0.016499 -0.010067 -0.026164 -0.035601 -0.016156 -0.022257
0.007443 -0.012715 0.016038 0.033836 0.007823 -0.009097 -0.015821 -0.005684 0.019014
-0.013668 -0.043786 -0.010199 0.00165 -0.017853 -0.034799 -0.027461 0.009316 -0.02523
-0.061049 -0.010101 -0.022571 -0.003844 -0.018177 -0.000664 0.003443 0.014265 -0.022917
-0.015556 0 0.015813 -0.037211 0.009714 0.004427 0.041181 0.002689 -0.005795
0.016613 0.003401 -0.010872 -0.023762 -0.005345 -0.007713 -0.015162 0.005363 0.000833
-0.062575 -0.047458 -0.043717 -0.05044 -0.021494 -0.046414 -0.022758 -0.013131 -0.07543
-0.016157 0.030605 0.013584 -0.011118 0.015925 0.02748 0.015753 0.026195 0.034793
-0.042783 -0.020718 -0.025773 0.023735 0.002162 -0.020852 -0.03911 0.015194 -0.011304
0.019865 0.014104 -0.007936 0.001525 0.004585 0.03588 0.074386 -0.002195 0.017297
0.03143 -0.000695 0.011467 -0.014012 0.006711 0.018548 0.07838 0.0142 0.004611
0.019743 -0.002784 0.0058 -0.050046 -0.002667 0.010311 0.037553 -0.002366 0.004016
0.00463 -0.002791 0.012058 -0.02439 -0.001872 -0.008686 -0.001167 -0.005535 -0.006
-0.046083 -0.010497 -0.010101 -0.024667 -0.00509 -0.012486 -0.02104 -0.008547 -0.027307
-0.034256 0.002122 -0.015699 0.004785 0.009962 0.013088 -0.008358 0.002606 0.010343
0.013643 0.023289 0.018341 -0.00034 -0.01093 -0.008321 0.00602 0.002999 0.019011
-0.034545 0.02069 0.007309 -0.047295 -0.003504 -0.00265 0.0383 -0.007975 -0.045637
-0.027416 0.014865 0.047422 0.052143 -0.001082 0.006863 0.021902 -0.006431 -0.023759
-0.0387 -0.029294 -0.007917 -0.007128 -0.016788 -0.076297 -0.029329 -0.022856 -0.028035
0.049702 0.01989 0.042394 -0.046838 -0.016524 -0.006903 -0.078443 -0.004968 0.00729
-0.038352 -0.001345 -0.002392 -0.045194 0.00112 -0.040988 0.01198 -0.003953 -0.016048
-0.036435 -0.014141 0.009592 -0.001127 -0.027972 0.051487 -0.007477 -0.025272 -0.009914
0.02095 0.019809 0.04038 0.017676 0.014101 0.047302 -0.012555 0.003 0.023902
0.001001 -0.015405 -0.043379 0.068367 0.025255 -0.009056 0.090273 0.033326 0.037539
-0.035 0.001361 -0.036993 -0.010377 -0.01716 -0.038043 -0.008163 -0.023775 -0.04287
0 -0.014946 0.001239 -0.003495 0.001126 -0.007143 -0.063492 -0.023719 -0.00953
0.07513 0.00069 0.039604 0.051561 0.018003 0.068585 0.06403 0.027549 0.049391
-0.019277 -0.023432 -0.008333 -0.041361 -0.035922 0.004264 0.00354 -0.021321 -0.04401
-0.012285 0.009174 0.017767 -0.026792 0.003153 0.022346 -0.015285 0.010785 -0.039744
-0.049254 -0.018881 -0.035386 -0.096532 -0.007714 -0.045683 -0.01194 -0.01003 -0.04773
-0.025118 -0.018532 -0.032771 -0.030075 -0.01814 0.02382 0.005438 0.01703 -0.067648
-0.006441 -0.005955 -0.002023 -0.065279 0.01437 0.024385 0.018029 0.002755 0.067669
-0.025932 -0.006502 0.021029 -0.227848 -0.034114 -0.003713 -0.004723 -0.024942 -0.037676
0.034387 0.038238 0.006079 0.198417 0.047591 0.057431 0.065243 -0.008238 0.072082
0.090617 0.027693 0.029273 -0.00283 0.032857 -0.003109 0.02784 0.025137 0.053584
-0.006883 0.017919 0.043143 -0.064333 -0.001383 0.022874 0.040087 0.005757 0.007451
0.071782 0.026405 0.01964 -0.014156 0.029363 0.026225 -0.013542 -0.012084 0.084244
-0.022171 -0.039578 -0.014276 -0.057436 0.011033 -0.001981 0.029039 -0.027039 -0.045077
0.062825 -0.030907 0.016092 -0.001088 0.061219 -0.004565 -0.038481 0.018747 0.059006
0.014222 0.016301 -0.004525 -0.018519 0.014296 0.00658 0.016009 0.077939 -0.008798
0.039877 0.015342 -0.007955 0.118202 0.021266 -0.001981 0.011555 0.01185 0.018935
-0.016435 0.009615 -0.019473 0.04268 -0.007264 -0.011513 0.00623 -0.024414 -0.009001
-0.01114 0.012245 0.008411 0.036649 0.007805 0.004016 0.019092 0.015259 -0.012599
-0.016898 -0.012769 -0.01645 0.004132 -0.027105 -0.0264 0.00557 -0.037275 -0.033828
0.025562 0.049694 0.014841 0.127115 0.006219 0.022802 -0.028197 -0.000625 0.017506
-0.021917 0.012322 -0.011606 0.058012 -0.005686 -0.014461 -0.036788 -0.007915 0.033806
-0.017135 -0.01089 -0.016675 -0.034509 -0.017902 -0.007948 -0.001076 0.030023 0.019854
0.019222 0.034974 0.005732 0.028594 0.012405 -0.013147 0.027464 0.004077 0.034354
-0.032456 0.005632 -0.005699 -0.010039 -0.005251 -0.030808 0.014675 -0.015631 0.006643
0.044878 0.018046 -0.003344 0.00858 -0.010809 0.000859 0.022727 0.017323 -0.003299
0.020391 0.032396 0.008148 0.091647 -0.00305 0.037768 -0.051515 -0.022096 0.03531
-0.006803 0.000592 0.032802 -0.00673 -0.01453 0.035567 -0.003195 0.017827 -0.02478
0.027397 0.018935 0.048331 0.040656 0.024315 -0.077276 0.03312 -0.000815 0.006284
-0.015933 -0.070848 0.002195 -0.070679 -0.005303 -0.018827 -0.011375 0.014676 -0.036112
-0.009374 -0.01 0.005257 -0.049699 0.015486 -0.026467 0.020397 -0.008236 0.001408
-0.036559 -0.042929 -0.039224 0.005547 -0.0115 0.001359 -0.02614 0.007494 -0.011252
0.023661 0.031662 -0.014743 0.003546 -0.008599 0.029864 0.043158 0.018496 -0.00256
-0.025294 -0.003197 -0.010589 0.020416 0.008163 -0.01362 0.029768 0.001974 0.003993
0.041611 0.045542 0.022801 0.03309 -0.007085 0.051225 0.039196 0.014972 0.049716
-0.015034 -0.021472 0.022521 0.027561 0.018094 0.011653 0.047148 0.023967 0.018945
-0.007414 -0.018809 -0.009121 -0.015948 -0.000501 -0.032461 0.009455 -0.024738 -0.02417
-0.009666 -0.024281 -0.002245 -0.011786 0.009266 -0.010173 -0.050401 0.010341 0.014153
0.008873 0.017027 0.017102 -0.004845 -0.005955 0.023836 0.075622 0.004249 0.034353
0.086631 0.052801 -0.001991 0.014981 -0.02022 0.022213 0.021834 0.006154 0.022314
-0.008499 -0.020795 -0.02904 0.053137 0.001783 -0.008567 0.025214 0.001338 0.002792
0.002041 -0.002498 -0.000457 0.057463 -0.002289 -0.012624 0.010838 -0.007062 -0.00329
-0.002037 -0.035066 -0.009593 -0.068588 -0.016569 0.003607 -0.035052 -0.002499 -0.037329
0.039592 0.020117 0.005535 0.013518 0.015637 0.02701 0.02906 0.00212 0.032445
0.003141 -0.013995 0.004128 -0.002457 0.00154 -0.022572 -0.030316 -0.0125 -0.005365
0.001174 -0.020645 -0.039516 -0.008797 -0.005893 0.029025 0.032548 -0.008179 -0.007963
-0.031665 -0.001318 0.003092 0.006035 0.004124 -0.029236 -0.015346 0.011192 -0.015795
-0.018167 -0.012533 0.00166 -0.035286 -0.007957 -0.004666 -0.014743 0.017282 -0.006051
-0.016036 -0.022712 -0.017751 -0.005486 -0.008021 0.023439 -0.03463 -0.015461 -0.011117
-0.000418 0.021873 0.034699 -0.023538 -0.006521 0.028524 0.001329 0.015316 0.006424
-0.037625 -0.013378 -0.030042 0.00678 -0.006301 -0.035628 -0.041132 -0.002291 -0.026596
-0.000434 0.035932 -0.02569 -0.011972 0.015852 -0.011755 0.008303 0.047847 0.00847
-0.013907 0.013743 0.011089 -0.006816 0.004161 0.004036 0.012351 -0.005297 -0.006773
0.02468 -0.019367 -0.004387 -0.016393 -0.009842 0.067273 0.007682 -0.005876 -0.000273
-0.009462 -0.026333 -0.009058 -0.002713 -0.004447 -0.002577 -0.005381 0.002955 -0.019373
0.048632 0.004057 0.011858 0.04314 0.011035 0.003776 0.014878 -0.00884 0.024485
-0.010352 0.015488 0.001221 0.019747 -0.008576 0.021976 -0.002221 0.008733 -0.000815
-0.030125 -0.03382 -0.005852 0.00475 -0.004456 0.002518 -0.016028 -0.005526 -0.020386
-0.007765 -0.025395 -0.009321 -0.008364 -0.00079 -0.018937 -0.018552 -0.022967 -0.004162
0.036957 -0.004225 -0.041842 0.018702 0.007642 0.013985 0.011065 0.009289 0.031485
-0.018029 0.024752 -0.014729 -0.019438 -0.004707 0.003127 0.014136 0.010518 -0.002971
-0.016225 -0.008972 -0.011277 0 -0.002102 -0.003699 -0.016187 -0.009665 -0.012192
0.000868 0.002786 -0.027851 0.026432 0.00316 -0.014966 -0.072212 0.016892 -0.000549
-0.02255 -0.023611 0.003547 -0.019671 -0.014698 -0.022494 -0.070936 -0.01052 -0.020856
0.008873 0.000711 0.0087 0.004378 -0.006393 -0.007671 0.020679 -0.002798 -0.000561
0.001759 0.018479 0.078167 -0.007265 -0.008311 -0.01668 -0.018701 0.007669 -0.00645
0.033802 0.032798 0.00125 0.031101 0.026223 0.020273 0.035998 0.011509 0.037341
0.010616 0.006757 0.009738 0.020227 0.001844 -0.002636 0.048544 -0.009176 0.003545
0.02437 0 0.006429 0.06087 0.012096 0.021956 0.008772 0.009817 0.035054
0 -0.003356 -0.044963 -0.017377 -0.017147 -0.000597 0.041063 -0.013023 -0.013389
-0.103774 -0.020202 0.025212 -0.006006 -0.006344 -0.02707 -0.024594 -0.007062 -0.007451
0.029748 0.008935 0.003262 0.007049 0.013567 0.016571 0.020457 0.014786 0.02118
0.013333 0.002725 -0.005003 -0.052333 0.001312 0.015094 -0.006061 -0.003504 0.002363
0.00307 -0.006114 -0.002891 -0.047133 -0.000786 0.021412 0.033771 -0.019989 0.009429
0.01268 -0.001367 -0.009384 -0.007014 0.00787 -0.008152 0.03176 -0.00831 -0.002854
-0.041451 -0.01232 -0.028418 0.01487 -0.023425 -0.007436 -0.020668 -0.009522 -0.019776
-0.003604 0.013167 0.032938 -0.00696 -0.002132 0.009069 -0.021105 0.004615 -0.007964
0.001356 -0.035568 -0.030612 -0.011066 0.002137 0.002735 -0.018349 -0.009378 -0.011774
-0.045598 -0.005674 0.010789 -0.015666 -0.017857 -0.008769 -0.014953 0.007921 -0.026537
-0.016083 -0.009986 -0.004686 0.006821 -0.015739 0.032042 0.004269 -0.015334 -0.0242
0.043269 0.020893 0.001308 0.012044 -0.019575 0.019048 0.029287 -0.000195 0.005416
-0.045622 -0.026111 -0.024295 -0.046114 -0.035714 -0.023551 0.014686 -0.007788 -0.044514
-0.02704 0.023913 -0.010442 -0.069786 0.00175 -0.027948 -0.014925 -0.022567 -0.008309
0.005459 0.031847 0.020022 0.020536 0.00262 0.015951 -0.007346 0.019474 0.047876
0.003949 0.024006 0.012732 -0.01191 0.003194 0.01163 0.021277 -0.011816 0.003998
-0.023107 -0.040857 -0.0055 -0.031588 0.003763 -0.023185 -0.011775 -0.020327 -0.012514
-0.005033 0.002793 0.00395 0.013734 0.014706 -0.000392 0.001375 0.017087 0.023329
0.009105 0.020891 -0.005771 0.00127 -0.000284 0.022959 0.014188 0 0.004785
-0.031579 -0.004093 -0.01847 -0.021987 -0.019613 -0.005755 -0.004964 0.0236 -0.028011
0.034679 -0.010274 -0.008602 -0.02032 -0.002899 -0.010805 0.005442 -0.000586 -0.001441
-0.019153 -0.001384 0.000542 -0.002648 -0.068915 0.00039 -0.003608 0.00958 -0.025686
0.00668 -0.019404 0.012195 -0.035455 -0.018738 0.015598 -0.029425 0.004841 -0.000592
0.01072 0.014134 -0.010977 -0.019793 0.013049 0.017086 -0.001866 0.00925 -0.005039
0.000505 0 -0.020845 -0.008654 -0.010368 0.008871 -0.028972 -0.00401 -0.011915
-0.002019 0.002787 -0.021012 -0.032978 -0.013968 -0.021141 0.016843 -0.004601 -0.020199
0.001012 0.010424 -0.014967 0.023069 0.020605 -0.010321 -0.050639 -0.000967 0.001538
0.013138 0.008941 0.026663 0.009804 0.011672 0.015836 0 0.003291 0.018433
0.044888 0.0409 0.022061 0.016505 -0.011849 0.019392 0.066301 0.009261 0.034691
-0.020048 -0.027505 -0.021858 -0.007163 -0.007573 0.006714 -0.00935 -0.009367 -0.001458
-0.013639 -0.005387 -0.01676 -0.002886 0.000318 0.000185 0.008023 0.004245 -0.016934
0.025679 0.015572 -0.003409 0.043415 0.023204 0.011298 0.019663 0.015373 -0.000594
-0.03948 -0.017333 -0.019954 -0.024503 -0.010873 -0.026557 0 -0.003028 -0.019911
