Date      hour minute second  PRICE  SIZE
20100607     9 42 19    10.8000      1500
20100607     9 42 19    10.8001       100
20100607     9 42 19    10.8000       200
20100607     9 42 19    10.8000       300
20100607     9 42 19    10.8001       100
20100607     9 42 19    10.8001       100
20100607     9 42 19    10.8000       100
20100607     9 42 19    10.8000       100
20100607     9 42 19    10.8000       100
20100607     9 42 19    10.8001       105
20100607     9 42 19    10.8001       100
20100607     9 42 19    10.8001       200
20100607     9 42 19    10.8000       200
20100607     9 42 19    10.8000       475
20100607     9 42 19    10.8000       164
20100607     9 42 19    10.8000       800
20100607     9 42 19    10.8000       100
20100607     9 42 19    10.8000       250
20100607     9 42 19    10.8000       400
20100607     9 42 19    10.8000       700
20100607     9 42 19    10.8000       400
20100607     9 42 19    10.8000       100
20100607     9 42 19    10.8000       250
20100607     9 42 19    10.8000       500
20100607     9 42 19    10.8000       200
20100607     9 42 19    10.8000       500
20100607     9 42 19    10.8000       300
20100607     9 42 19    10.8000       300
20100607     9 42 19    10.8000      1000
20100607     9 42 19    10.8000       100
20100607     9 42 19    10.8000       100
20100607     9 42 19    10.8000       200
20100607     9 42 19    10.8000       300
20100607     9 42 19    10.8000       160
20100607     9 42 19    10.8000       235
20100607     9 42 19    10.8000       500
20100607     9 42 19    10.8000      1000
20100607     9 42 19    10.8000       335
20100607     9 42 19    10.8000       100
20100607     9 42 19    10.8000       100
20100607     9 42 19    10.8000       200
20100607     9 42 19    10.8000       100
20100607     9 42 19    10.8000      4500
20100607     9 42 19    10.7900       200
20100607     9 42 19    10.7900       200
20100607     9 42 19    10.7900       100
20100607     9 42 19    10.7900       100
20100607     9 42 19    10.7900       300
20100607     9 42 19    10.7900       500
20100607     9 42 19    10.7900       100
20100607     9 42 19    10.7900       300
20100607     9 42 19    10.7900       100
20100607     9 42 19    10.7900       100
20100607     9 42 19    10.7916       100
20100607     9 42 19    10.7910       100
20100607     9 42 19    10.7900       200
20100607     9 42 19    10.7900       200
20100607     9 42 19    10.7900       200
20100607     9 42 19    10.7900       100
20100607     9 42 19    10.7909       100
20100607     9 42 19    10.7900       100
20100607     9 42 19    10.8000       300
20100607     9 42 19    10.7900       400
20100607     9 42 19    10.7900       200
20100607     9 42 19    10.7900       300
20100607     9 42 19    10.7900       100
20100607     9 42 19    10.7900       200
20100607     9 42 19    10.7900       200
20100607     9 42 19    10.7900       300
20100607     9 42 19    10.7900       100
20100607     9 42 19    10.7900       100
20100607     9 42 19    10.7900       300
20100607     9 42 19    10.7900       200
20100607     9 42 19    10.7900       500
20100607     9 42 19    10.7900       100
20100607     9 42 19    10.7900       200
20100607     9 42 19    10.7900       200
20100607     9 42 19    10.7900       500
20100607     9 42 19    10.7900       100
20100607     9 42 19    10.7900       100
20100607     9 42 19    10.7900       700
20100607     9 42 19    10.7900       100
20100607     9 42 19    10.7900       100
20100607     9 42 19    10.7900       100
20100607     9 42 19    10.7900       100
20100607     9 42 19    10.7900       100
20100607     9 42 20    10.7900       600
20100607     9 42 20    10.7900       200
20100607     9 42 20    10.7900       200
20100607     9 42 20    10.7900       100
20100607     9 42 20    10.7900       100
20100607     9 42 20    10.7901       200
20100607     9 42 20    10.7900       200
20100607     9 42 20    10.7901       100
20100607     9 42 20    10.7901       100
20100607     9 42 20    10.7900       200
20100607     9 42 20    10.7900      1000
20100607     9 42 20    10.7900       300
20100607     9 42 20    10.7900       200
20100607     9 42 20    10.7900       400
20100607     9 42 20    10.7900       100
20100607     9 42 20    10.7900       100
20100607     9 42 20    10.7900       400
20100607     9 42 20    10.7900       100
20100607     9 42 20    10.7900       800
20100607     9 42 20    10.7800       200
20100607     9 42 20    10.7800       200
20100607     9 42 20    10.7800       300
20100607     9 42 20    10.7900       200
20100607     9 42 20    10.7901       200
20100607     9 42 20    10.7901       100
20100607     9 42 20    10.7900       200
20100607     9 42 20    10.7901       200
20100607     9 42 20    10.7901       200
20100607     9 42 20    10.7900      2500
20100607     9 42 20    10.7900       300
20100607     9 42 20    10.7900       700
20100607     9 42 21    10.7819       200
20100607     9 42 22    10.7801       332
20100607     9 42 22    10.7800       332
20100607     9 42 22    10.7900       100
20100607     9 42 22    10.7900       400
20100607     9 42 22    10.7900       100
20100607     9 42 22    10.7850       100
20100607     9 42 22    10.7850       100
20100607     9 42 22    10.7900       100
20100607     9 42 23    10.7889       200
20100607     9 42 23    10.7891       100
20100607     9 42 23    10.7895       100
20100607     9 42 23    10.7897       100
20100607     9 42 24    10.7898       200
20100607     9 42 24    10.7898       100
20100607     9 42 24    10.7899       100
20100607     9 42 24    10.7899       100
20100607     9 42 25    10.7800       100
20100607     9 42 25    10.7800       100
20100607     9 42 25    10.7800       100
20100607     9 42 25    10.7800       100
20100607     9 42 25    10.7800       100
20100607     9 42 25    10.7800       100
20100607     9 42 26    10.7800       100
20100607     9 42 28    10.7800       200
20100607     9 42 28    10.7804       200
20100607     9 42 30    10.7800       263
20100607     9 42 30    10.7800       100
20100607     9 42 30    10.7801       637
20100607     9 42 31    10.7800       500
20100607     9 42 31    10.7800       100
20100607     9 42 31    10.7800       200
20100607     9 42 31    10.7800       100
20100607     9 42 31    10.7800       100
20100607     9 42 31    10.7800       100
20100607     9 42 31    10.7800       600
20100607     9 42 32    10.7800       100
20100607     9 42 32    10.7800       300
20100607     9 42 32    10.7800       100
20100607     9 42 32    10.7800       250
20100607     9 42 32    10.7800       568
20100607     9 42 32    10.7800       100
20100607     9 42 33    10.7800       300
20100607     9 42 33    10.7800       300
20100607     9 42 33    10.7800       100
20100607     9 42 33    10.7800       100
20100607     9 42 33    10.7800       100
20100607     9 42 33    10.7800       100
20100607     9 42 33    10.7800       100
20100607     9 42 33    10.7800       100
20100607     9 42 33    10.7800       100
20100607     9 42 33    10.7800      1100
20100607     9 42 33    10.7800       200
20100607     9 42 33    10.7800      1100
20100607     9 42 33    10.7800       500
20100607     9 42 33    10.7800       300
20100607     9 42 33    10.7800       100
20100607     9 42 33    10.7800       100
20100607     9 42 33    10.7800       200
20100607     9 42 33    10.7800       500
20100607     9 42 33    10.7800       200
20100607     9 42 33    10.7800       100
20100607     9 42 33    10.7800       300
20100607     9 42 33    10.7800       100
20100607     9 42 33    10.7800       400
20100607     9 42 33    10.7800      1132
20100607     9 42 33    10.7800       100
20100607     9 42 33    10.7800       200
20100607     9 42 33    10.7800       800
20100607     9 42 33    10.7800       200
20100607     9 42 33    10.7800       500
20100607     9 42 33    10.7800       200
20100607     9 42 33    10.7800       200
20100607     9 42 33    10.7800       132
20100607     9 42 33    10.7800       200
20100607     9 42 33    10.7800       300
20100607     9 42 33    10.7800       100
20100607     9 42 33    10.7800       100
20100607     9 42 33    10.7800       100
20100607     9 42 33    10.7800       168
20100607     9 42 33    10.7800      2900
20100607     9 42 33    10.7800       200
20100607     9 42 33    10.7800       100
20100607     9 42 33    10.7800       200
20100607     9 42 33    10.7800       200
20100607     9 42 33    10.7800       100
20100607     9 42 33    10.7800       800
20100607     9 42 33    10.7800       100
20100607     9 42 33    10.7800       100
20100607     9 42 33    10.7800       200
20100607     9 42 33    10.7700       200
20100607     9 42 33    10.7800       100
20100607     9 42 33    10.7700       100
20100607     9 42 33    10.7800       100
20100607     9 42 33    10.7800       100
20100607     9 42 33    10.7800       100
20100607     9 42 33    10.7700       100
20100607     9 42 33    10.7700       100
20100607     9 42 33    10.7700       100
20100607     9 42 33    10.7800       500
20100607     9 42 33    10.7800       100
20100607     9 42 33    10.7800       100
20100607     9 42 33    10.7800       200
20100607     9 42 33    10.7800       100
20100607     9 42 33    10.7800       100
20100607     9 42 33    10.7800       200
20100607     9 42 33    10.7800       200
20100607     9 42 33    10.7800       200
20100607     9 42 33    10.7800       100
20100607     9 42 33    10.7800       200
20100607     9 42 33    10.7800       200
20100607     9 42 33    10.7800       500
20100607     9 42 33    10.7800       100
20100607     9 42 33    10.7800       100
20100607     9 42 33    10.7800       200
20100607     9 42 33    10.7800       500
20100607     9 42 33    10.7800       200
20100607     9 42 33    10.7800       100
20100607     9 42 33    10.7800       100
20100607     9 42 33    10.7800       100
20100607     9 42 33    10.7800       300
20100607     9 42 33    10.7800       200
20100607     9 42 33    10.7800       200
20100607     9 42 33    10.7800       200
20100607     9 42 33    10.7800       100
20100607     9 42 33    10.7800       100
20100607     9 42 33    10.7800       700
20100607     9 42 33    10.7800       200
20100607     9 42 33    10.7800       100
20100607     9 42 33    10.7800       200
20100607     9 42 33    10.7800       100
20100607     9 42 33    10.7800       300
20100607     9 42 33    10.7800       100
20100607     9 42 33    10.7800       300
20100607     9 42 33    10.7800       200
