"","ccode","year","cap","milper","milex","energy","irst","upop","tpop","majpow","riskTeur","riskTmid","riskTafr","riskTasi","riskTame","riskTglo"
"9569",350,1982,0.00324200000613928,207,2638747,20203,910,2098,9790,0,NA,NA,NA,NA,NA,NA
"9570",352,1982,0.000216999993426725,17,73618,1184,0,287,641,0,NA,NA,NA,NA,NA,NA
"9571",355,1982,0.00422800006344914,148,4105291,50869,2592,2258,8917,0,NA,NA,NA,NA,NA,NA
"9572",360,1982,0.00954100023955107,181,4890712,104564,13056,5993,22478,0,NA,NA,NA,NA,NA,NA
"9573",365,1982,0.172042995691299,3705,2.37e+08,1560667,147153,105502,270042,1,NA,NA,NA,NA,NA,NA
"9574",375,1982,0.00184399995487183,36,786041,22359,2412,1146,4827,0,NA,NA,NA,NA,NA,NA
"9575",380,1982,0.00366199994459748,70,3191452,41065,3900,2295,8325,0,NA,NA,NA,NA,NA,NA
"9576",385,1982,0.00160600000526756,41,1697841,25115,768,761,4115,0,NA,NA,NA,NA,NA,NA
"9577",390,1982,0.00148800003807992,30,1400045,23896,588,1115,5118,0,NA,NA,NA,NA,NA,NA
"9578",395,1982,4.60000010207295e-05,0,0,1060,0,105,234,0,NA,NA,NA,NA,NA,NA
"9579",402,1982,4.60000010207295e-05,4,NA,57,0,0,301,0,NA,NA,NA,NA,NA,NA
"9580",403,1982,4.99999987368938e-06,0,NA,17,0,0,98,0,NA,NA,NA,NA,NA,NA
"9581",404,1982,0.000108000000182074,9,9000,43,0,114,814,0,NA,NA,NA,NA,NA,NA
"9582",411,1982,4.70000013592653e-05,2,6000,31,0,148,251,0,NA,NA,NA,NA,NA,NA
"9583",420,1982,2.99999992421363e-05,0,0,77,0,NA,635,0,NA,NA,NA,NA,NA,NA
"9584",432,1982,0.00040300001273863,5,57301,210,0,517,7509,0,NA,NA,NA,NA,NA,NA
"9585",433,1982,0.000538000022061169,10,51920,1198,0,1328,6396,0,NA,NA,NA,NA,NA,NA
"9586",434,1982,0.000245000002905726,3,24000,147,0,540,3687,0,NA,NA,NA,NA,NA,NA
"9587",435,1982,0.000148999999510124,8,68104,293,0,109,1632,0,NA,NA,NA,NA,NA,NA
"9588",436,1982,0.000277999992249534,2,17000,279,0,246,5977,0,NA,NA,NA,NA,NA,NA
"9589",437,1982,0.000515999970957637,6,87569,2554,0,548,8855,0,NA,NA,NA,NA,NA,NA
"9590",438,1982,0.000315000012051314,10,83251,423,0,354,4642,0,NA,NA,NA,NA,NA,NA
"9591",439,1982,0.000341000006301329,4,33009,204,0,249,7285,0,NA,NA,NA,NA,NA,NA
"9592",450,1982,0.000169000006280839,5,27000,767,0,281,1977,0,NA,NA,NA,NA,NA,NA
"9593",451,1982,0.000207000004593283,3,14000,310,0,346,3415,0,NA,NA,NA,NA,NA,NA
"9594",452,1982,0.000820000015664846,15,214087,1492,0,1477,11472,0,NA,NA,NA,NA,NA,NA
"9595",461,1982,0.000190999999176711,5,18763,542,0,295,2705,0,NA,NA,NA,NA,NA,NA
"9596",471,1982,0.000618999998550862,7,97873,4278,0,838,9279,0,NA,NA,NA,NA,NA,NA
"9597",475,1982,0.00599800003692508,133,1671002,16813,100,8828,83619,0,NA,NA,NA,NA,NA,NA
"9598",481,1982,0.000103999998827931,2,78662,1121,0,131,877,0,NA,NA,NA,NA,NA,NA
"9599",482,1982,0.00015700000221841,2,15630,100,0,318,2443,0,NA,NA,NA,NA,NA,NA
"9600",483,1982,0.000251999997999519,3,52040,99,0,317,4680,0,NA,NA,NA,NA,NA,NA
"9601",484,1982,0.000224000003072433,10,52300,166,0,554,1604,0,NA,NA,NA,NA,NA,NA
"9602",490,1982,0.00222399993799627,25,148500,2116,0,6234,28119,0,NA,NA,NA,NA,NA,NA
"9603",500,1982,0.000674000009894371,10,94332,342,2,434,14121,0,NA,NA,NA,NA,NA,NA
"9604",501,1982,0.00106000003870577,17,266000,1857,0,1275,18044,0,NA,NA,NA,NA,NA,NA
"9605",510,1982,0.0012649999698624,43,143559,901,0,1397,19782,0,NA,NA,NA,NA,NA,NA
"9606",516,1982,0.000216000000364147,5,40000,73,0,103,4310,0,NA,NA,NA,NA,NA,NA
"9607",517,1982,0.000264000002061948,5,28134,117,0,136,5551,0,NA,NA,NA,NA,NA,NA
"9608",520,1982,0.000692999979946762,63,121505,524,0,401,5085,0,NA,NA,NA,NA,NA,NA
"9609",522,1982,6.50000001769513e-05,3,25000,101,0,170,335,0,NA,NA,NA,NA,NA,NA
"9610",530,1982,0.0031999999191612,251,459086,1020,0,1662,32775,0,NA,NA,NA,NA,NA,NA
"9611",540,1982,0.000888000009581447,38,781095,1008,10,983,8142,0,NA,NA,NA,NA,NA,NA
"9612",541,1982,0.000841000000946224,27,203444,1270,0,847,12776,0,NA,NA,NA,NA,NA,NA
"9613",551,1982,0.000704000005498528,16,185000,2335,0,1897,6052,0,NA,NA,NA,NA,NA,NA
"9614",552,1982,0.0010430000256747,41,336401,4771,528,1250,7540,0,NA,NA,NA,NA,NA,NA
"9615",553,1982,0.000322000007145107,5,26087,325,0,287,6408,0,NA,NA,NA,NA,NA,NA
"9616",560,1982,0.00758100021630526,81,2675998,90998,8383,8663,30044,0,NA,NA,NA,NA,NA,NA
"9617",570,1982,6.39999998384155e-05,0,10000,NA,0,0,1400,0,NA,NA,NA,NA,NA,NA
"9618",571,1982,7.30000028852373e-05,3,27000,NA,0,0,975,0,NA,NA,NA,NA,NA,NA
"9619",572,1982,4.70000013592653e-05,2,23000,NA,0,0,587,0,NA,NA,NA,NA,NA,NA
"9620",580,1982,0.000576000020373613,21,71095,615,0,464,9333,0,NA,NA,NA,NA,NA,NA
"9621",581,1982,2.30000005103648e-05,1,1816,43,0,0,420,0,NA,NA,NA,NA,NA,NA
"9622",590,1982,6.50000001769513e-05,0,2347,293,0,147,993,0,NA,NA,NA,NA,NA,NA
"9623",591,1982,1.10000000859145e-05,1,6000,46,0,0,64,0,NA,NA,NA,NA,NA,NA
"9624",600,1982,0.00328100007027388,141,1229008,6310,6,7958,20372,0,NA,NA,NA,NA,NA,NA
"9625",615,1982,0.00312500004656613,168,848032,14673,868,3912,19857,0,NA,NA,NA,NA,NA,NA
"9626",616,1982,0.000711000000592321,29,324009,4063,105,642,6704,0,NA,NA,NA,NA,NA,NA
"9627",620,1982,0.00151199998799711,55,3310000,8070,0,1065,2986,0,NA,NA,NA,NA,NA,NA
"9628",625,1982,0.001587999984622,58,313202,1697,0,2494,19895,0,NA,NA,NA,NA,NA,NA
"9629",630,1982,0.0100109996274114,235,15550982,42242,1200,15472,42480,0,NA,NA,NA,NA,NA,NA
"9630",640,1982,0.00888799969106913,569,2755065,36642,1646,11281,46312,0,NA,NA,NA,NA,NA,NA
"9631",645,1982,0.00584999984130263,342,8043998,9629,45,7509,14110,0,NA,NA,NA,NA,NA,NA
"9632",651,1982,0.00783799961209297,452,2494532,26834,1000,12528,44673,0,NA,NA,NA,NA,NA,NA
"9633",652,1982,0.00295699993148446,222,2548606,9377,0,2826,9298,0,NA,NA,NA,NA,NA,NA
"9634",660,1982,0.000464000011561438,23,331000,1672,0,732,2637,0,NA,NA,NA,NA,NA,NA
"9635",663,1982,0.000928000023122877,73,518769,2787,0,1123,3097,0,NA,NA,NA,NA,NA,NA
"9636",666,1982,0.00356499990448356,174,8241308,9948,90,1755,4027,0,NA,NA,NA,NA,NA,NA
"9637",670,1982,0.00775100011378527,52,27062008,30335,70,3357,10247,0,NA,NA,NA,NA,NA,NA
"9638",678,1982,0.000547999981790781,22,527033,740,0,173,6834,0,NA,NA,NA,NA,NA,NA
"9639",680,1982,0.000345000007655472,25,159003,1588,0,282,2004,0,NA,NA,NA,NA,NA,NA
"9640",690,1982,0.00055699999211356,13,1169807,5255,0,384,1497,0,NA,NA,NA,NA,NA,NA
"9641",692,1982,0.000197000001207925,3,281023,4300,0,112,374,0,NA,NA,NA,NA,NA,NA
"9642",694,1982,0.000437000009696931,6,NA,8148,470,190,256,0,NA,NA,NA,NA,NA,NA
"9643",696,1982,0.00156799994874746,49,2915345,21560,0,940,1172,0,NA,NA,NA,NA,NA,NA
"9644",698,1982,0.000747999991290271,18,1682003,11387,0,0,1086,0,NA,NA,NA,NA,NA,NA
"9645",700,1982,0.00130300002638251,55,326872,842,0,1596,16786,0,NA,NA,NA,NA,NA,NA
"9646",710,1982,0.129054993391037,4238,3.3e+07,626460,37160,226847,1015410,1,NA,NA,NA,NA,NA,NA
"9647",712,1982,0.00047699999413453,36,239876,2765,0,468,1746,0,NA,NA,NA,NA,NA,NA
"9648",713,1982,0.00684399995952845,464,3509000,34955,1712,8069,18458,0,NA,NA,NA,NA,NA,NA
"9649",731,1982,0.00858299992978573,784,1775987,50198,3500,3185,18901,0,NA,NA,NA,NA,NA,NA
"9650",732,1982,0.0125059997662902,602,4350065,56555,5701,23155,39326,0,NA,NA,NA,NA,NA,NA
"9651",740,1982,0.0533219985663891,243,11038627,414131,99548,66302,118480,0,NA,NA,NA,NA,NA,NA
"9652",750,1982,0.0525039993226528,1104,5278087,143810,10919,82455,705000,0,NA,NA,NA,NA,NA,NA
"9653",760,1982,9.00000013643876e-05,4,NA,4,0,0,1333,0,NA,NA,NA,NA,NA,NA
"9654",770,1982,0.0096469996497035,479,2201222,19671,0,16003,87758,0,NA,NA,NA,NA,NA,NA
"9655",771,1982,0.00522099994122982,77,240008,4626,109,7600,92585,0,NA,NA,NA,NA,NA,NA
"9656",775,1982,0.00334600009955466,179,210000,2504,0,5052,35910,0,NA,NA,NA,NA,NA,NA
"9657",780,1982,0.000913000025320798,18,67112,1853,0,1240,15195,0,NA,NA,NA,NA,NA,NA
"9658",781,1982,7.00000009601354e-06,0,NA,1,0,0,163,0,NA,NA,NA,NA,NA,NA
"9659",790,1982,0.000774000014644116,25,36000,173,0,246,15423,0,NA,NA,NA,NA,NA,NA
"9660",800,1982,0.00493100006133318,233,1542992,17671,300,5682,48709,0,NA,NA,NA,NA,NA,NA
"9661",811,1982,0.00051699997857213,20,NA,26,0,380,6646,0,NA,NA,NA,NA,NA,NA
"9662",812,1982,0.000615999975707382,49,NA,253,0,266,4104,0,NA,NA,NA,NA,NA,NA
"9663",816,1982,0.0132959997281432,1200,NA,7138,47,7089,56115,0,NA,NA,NA,NA,NA,NA
"9664",820,1982,0.00228399992920458,99,2132002,14294,0,2367,14507,0,NA,NA,NA,NA,NA,NA
"9665",830,1982,0.00119400001130998,56,743032,10962,0,2344,2472,0,NA,NA,NA,NA,NA,NA
"9666",840,1982,0.00436000013723969,113,909822,16711,0,8076,50783,0,NA,NA,NA,NA,NA,NA
"9667",850,1982,0.0121759995818138,269,2870010,35841,500,21533,154662,0,NA,NA,NA,NA,NA,NA
"9668",900,1982,0.00759499985724688,73,4032104,108366,7270,10382,15178,0,NA,NA,NA,NA,NA,NA
"9669",910,1982,0.000178000002051704,3,33000,909,0,129,3111,0,NA,NA,NA,NA,NA,NA
"9670",920,1982,0.000622000021394342,13,475965,11316,0,613,3156,0,NA,NA,NA,NA,NA,NA
"9671",935,1982,4.99999987368938e-06,0,0,25,0,0,124,0,NA,NA,NA,NA,NA,NA
"9672",940,1982,9.99999974737875e-06,0,0,54,0,0,252,0,NA,NA,NA,NA,NA,NA
"9673",950,1982,6.90000015310943e-05,2,15076,437,0,131,663,0,NA,NA,NA,NA,NA,NA
"9674",990,1982,7.00000009601354e-06,0,0,55,0,0,158,0,NA,NA,NA,NA,NA,NA
"9675",2,1983,0.139328002929688,2136,217198000,2299840,75420,59809,234223,1,NA,NA,NA,NA,NA,NA
"9676",20,1983,0.0120270000770688,83,6562003,236017,12828,9047,24787,0,NA,NA,NA,NA,NA,NA
"9677",31,1983,4.80000016978011e-05,0,8000,795,0,146,224,0,NA,NA,NA,NA,NA,NA
"9678",40,1983,0.00246499991044402,153,1338001,13813,360,3448,9897,0,NA,NA,NA,NA,NA,NA
"9679",41,1983,0.000427999999374151,8,28000,335,0,1031,5660,0,NA,NA,NA,NA,NA,NA
"9680",42,1983,0.000653999974019825,23,129000,3488,0,1270,6123,0,NA,NA,NA,NA,NA,NA
"9681",51,1983,0.00019399999291636,4,39014,2858,0,173,2241,0,NA,NA,NA,NA,NA,NA
"9682",52,1983,0.000239000000874512,2,81022,8889,0,0,1139,0,NA,NA,NA,NA,NA,NA
"9683",53,1983,1.70000002981396e-05,0,9000,324,0,0,251,0,NA,NA,NA,NA,NA,NA
"9684",54,1983,3.99999998990097e-06,0,NA,20,0,0,77,0,NA,NA,NA,NA,NA,NA
"9685",55,1983,9.99999974737875e-06,1,2300,29,0,0,91,0,NA,NA,NA,NA,NA,NA
"9686",56,1983,6.00000021222513e-06,0,0,48,0,0,131,0,NA,NA,NA,NA,NA,NA
"9687",57,1983,4.99999987368938e-06,0,1925,21,0,0,107,0,NA,NA,NA,NA,NA,NA
"9688",58,1983,3.99999998990097e-06,0,NA,31,0,0,75,0,NA,NA,NA,NA,NA,NA
"9689",60,1983,1.99999999495049e-06,0,0,25,0,0,46,0,NA,NA,NA,NA,NA,NA
"9690",70,1983,0.0123100001364946,121,607856,128394,7152,27982,74670,0,NA,NA,NA,NA,NA,NA
"9691",80,1983,1.40000001920271e-05,1,3000,83,0,0,158,0,NA,NA,NA,NA,NA,NA
"9692",90,1983,0.000707999977748841,40,170009,1432,0,845,7524,0,NA,NA,NA,NA,NA,NA
"9693",91,1983,0.000398000003769994,14,70000,911,0,843,4092,0,NA,NA,NA,NA,NA,NA
"9694",92,1983,0.000553000019863248,39,158000,969,0,607,4724,0,NA,NA,NA,NA,NA,NA
"9695",93,1983,0.000585999980103225,46,348000,1007,0,670,3058,0,NA,NA,NA,NA,NA,NA
"9696",94,1983,0.000195000000530854,0,28009,1132,0,492,2496,0,NA,NA,NA,NA,NA,NA
"9697",95,1983,0.000280999985989183,11,67107,1511,0,610,2089,0,NA,NA,NA,NA,NA,NA
"9698",100,1983,0.00404200004413724,70,456089,23714,276,12606,27502,0,NA,NA,NA,NA,NA,NA
"9699",101,1983,0.00370600004680455,44,954007,53001,2316,6529,16394,0,NA,NA,NA,NA,NA,NA
"9700",110,1983,0.000103999998827931,7,21000,577,0,113,780,0,NA,NA,NA,NA,NA,NA
"9701",115,1983,6.70000008540228e-05,2,41000,685,0,127,367,0,NA,NA,NA,NA,NA,NA
"9702",130,1983,0.00112399994395673,39,215447,5924,23,2597,8640,0,NA,NA,NA,NA,NA,NA
"9703",135,1983,0.00369499996304512,136,1405112,10155,299,10289,18568,0,NA,NA,NA,NA,NA,NA
"9704",140,1983,0.018868999555707,274,1305220,87086,14664,42684,129766,0,NA,NA,NA,NA,NA,NA
"9705",145,1983,0.000775999971665442,28,196873,2401,0,1890,6082,0,NA,NA,NA,NA,NA,NA
"9706",150,1983,0.000337000004947186,17,104054,757,0,467,3468,0,NA,NA,NA,NA,NA,NA
"9707",155,1983,0.00279200007207692,96,1649556,10658,600,6821,11717,0,NA,NA,NA,NA,NA,NA
"9708",160,1983,0.00697899982333183,153,2337872,51631,2892,17366,29505,0,NA,NA,NA,NA,NA,NA
"9709",165,1983,0.000570999982301146,30,181243,2075,46,1213,2970,0,NA,NA,NA,NA,NA,NA
"9710",200,1983,0.0214460007846355,321,24873196,268212,15972,19182,56347,1,NA,NA,NA,NA,NA,NA
"9711",205,1983,0.000801999995019287,18,303897,15325,136,1109,3504,0,NA,NA,NA,NA,NA,NA
"9712",210,1983,0.00558800017461181,104,4527693,91578,4488,3725,14362,0,NA,NA,NA,NA,NA,NA
"9713",211,1983,0.00525900023058057,91,2676841,52524,10152,1010,9856,0,NA,NA,NA,NA,NA,NA
"9714",212,1983,0.000956000003498048,1,44321,3808,3288,0,366,0,NA,NA,NA,NA,NA,NA
"9715",220,1983,0.019505999982357,492,21654890,235481,15037,10550,54728,1,NA,NA,NA,NA,NA,NA
"9716",225,1983,0.0016270000487566,1,2055144,22056,835,2047,6419,0,NA,NA,NA,NA,NA,NA
"9717",230,1983,0.0115299997851253,320,3732561,86914,13260,14711,38162,0,NA,NA,NA,NA,NA,NA
"9718",235,1983,0.00162600004114211,89,814056,13245,384,1335,9884,0,NA,NA,NA,NA,NA,NA
"9719",260,1983,0.0295460000634193,496,23565184,339758,36108,22531,61383,0,NA,NA,NA,NA,NA,NA
"9720",265,1983,0.0090159997344017,233,9806041,125604,7224,4409,16699,0,NA,NA,NA,NA,NA,NA
"9721",290,1983,0.0155269997194409,430,12282047,165023,16236,10674,36571,0,NA,NA,NA,NA,NA,NA
"9722",305,1983,0.00282000005245209,40,937463,25063,4848,2352,7548,0,NA,NA,NA,NA,NA,NA
"9723",310,1983,0.00393499992787838,105,3134502,41904,3612,3322,10656,0,NA,NA,NA,NA,NA,NA
"9724",315,1983,0.00954299978911877,213,7157239,95031,15204,2856,15414,0,NA,NA,NA,NA,NA,NA
"9725",325,1983,0.0180890001356602,370,9609477,181254,21684,17103,56836,0,NA,NA,NA,NA,NA,NA
"9726",338,1983,7.20000025467016e-05,8,15000,446,0,0,328,0,NA,NA,NA,NA,NA,NA
"9727",339,1983,0.000498000008519739,42,130560,3910,0,259,2838,0,NA,NA,NA,NA,NA,NA
"9728",345,1983,0.00505199981853366,259,2309518,53098,2004,4125,22805,0,NA,NA,NA,NA,NA,NA
"9729",350,1983,0.00293800001963973,185,2526137,21251,755,2143,9847,0,NA,NA,NA,NA,NA,NA
"9730",352,1983,0.000171000006957911,10,83642,1181,0,295,649,0,NA,NA,NA,NA,NA,NA
"9731",355,1983,0.00424600020051003,162,4282560,50435,2820,2281,8940,0,NA,NA,NA,NA,NA,NA
"9732",360,1983,0.00922999996691942,190,5159423,102109,12588,6172,22553,0,NA,NA,NA,NA,NA,NA
"9733",365,1983,0.179690003395081,5050,2.5e+08,1618259,152000,107552,272500,1,NA,NA,NA,NA,NA,NA
"9734",375,1983,0.00182000000495464,40,785496,22081,2412,1213,4856,0,NA,NA,NA,NA,NA,NA
"9735",380,1983,0.00360799999907613,68,3332561,39084,4212,2299,8329,0,NA,NA,NA,NA,NA,NA
"9736",385,1983,0.00160099996719509,41,1844320,24949,876,753,4128,0,NA,NA,NA,NA,NA,NA
"9737",390,1983,0.00135599996428937,30,1482567,19684,492,1134,5114,0,NA,NA,NA,NA,NA,NA
"9738",395,1983,4.50000006821938e-05,0,0,1038,0,105,237,0,NA,NA,NA,NA,NA,NA
"9739",402,1983,4.30000000051223e-05,4,NA,18,0,0,319,0,NA,NA,NA,NA,NA,NA
"9740",403,1983,4.99999987368938e-06,0,NA,17,0,0,102,0,NA,NA,NA,NA,NA,NA
"9741",404,1983,0.000106999999843538,9,19054,35,0,115,832,0,NA,NA,NA,NA,NA,NA
"9742",411,1983,5.60000007681083e-05,2,NA,33,0,153,273,0,NA,NA,NA,NA,NA,NA
"9743",420,1983,3.40000005962793e-05,0,7700,75,0,NA,702,0,NA,NA,NA,NA,NA,NA
"9744",432,1983,0.000407999992603436,5,54009,211,0,537,7741,0,NA,NA,NA,NA,NA,NA
"9745",433,1983,0.000541999994311482,10,64033,1146,0,1368,6369,0,NA,NA,NA,NA,NA,NA
"9746",434,1983,0.000254999991739169,3,25000,171,0,578,3805,0,NA,NA,NA,NA,NA,NA
"9747",435,1983,0.000142000004416332,8,48764,293,0,115,1675,0,NA,NA,NA,NA,NA,NA
"9748",436,1983,0.000287000002572313,2,13000,433,0,267,6184,0,NA,NA,NA,NA,NA,NA
"9749",437,1983,0.000488999998196959,5,86762,1796,0,562,8852,0,NA,NA,NA,NA,NA,NA
"9750",438,1983,0.000357000011717901,10,83000,457,0,705,4410,0,NA,NA,NA,NA,NA,NA
"9751",439,1983,0.000379000004613772,4,29841,204,0,482,7480,0,NA,NA,NA,NA,NA,NA
"9752",450,1983,0.000161000003572553,5,22000,322,0,294,2043,0,NA,NA,NA,NA,NA,NA
"9753",451,1983,0.000209000005270354,3,10000,268,0,366,3495,0,NA,NA,NA,NA,NA,NA
"9754",452,1983,0.000816999992821366,14,188076,1122,0,1534,11922,0,NA,NA,NA,NA,NA,NA
"9755",461,1983,0.000188999998499639,5,17321,178,0,311,2853,0,NA,NA,NA,NA,NA,NA
"9756",471,1983,0.000656999996863306,7,142054,2753,0,1193,9575,0,NA,NA,NA,NA,NA,NA
"9757",475,1983,0.00609399983659387,133,1451008,21813,140,9074,86305,0,NA,NA,NA,NA,NA,NA
"9758",481,1983,0.000115000002551824,4,73453,1102,0,135,913,0,NA,NA,NA,NA,NA,NA
"9759",482,1983,0.00015999999595806,2,17823,79,0,329,2508,0,NA,NA,NA,NA,NA,NA
"9760",483,1983,0.000261000008322299,4,52498,97,0,332,4788,0,NA,NA,NA,NA,NA,NA
"9761",484,1983,0.000243000002228655,9,69008,1050,0,570,1771,0,NA,NA,NA,NA,NA,NA
"9762",490,1983,0.00228699995204806,26,140080,2115,0,6388,29039,0,NA,NA,NA,NA,NA,NA
"9763",500,1983,0.000684999977238476,13,88706,363,0,455,14230,0,NA,NA,NA,NA,NA,NA
"9764",501,1983,0.00106399995274842,16,233000,1941,0,1318,18775,0,NA,NA,NA,NA,NA,NA
"9765",510,1983,0.00125199998728931,40,123131,901,0,1488,20412,0,NA,NA,NA,NA,NA,NA
"9766",516,1983,0.000216000000364147,5,48000,67,0,104,4422,0,NA,NA,NA,NA,NA,NA
"9767",517,1983,0.000268000003416091,5,29007,203,0,141,5757,0,NA,NA,NA,NA,NA,NA
"9768",520,1983,0.000748999998904765,63,122066,500,0,420,7460,0,NA,NA,NA,NA,NA,NA
"9769",522,1983,7.00000018696301e-05,3,28000,95,0,190,380,0,NA,NA,NA,NA,NA,NA
"9770",530,1983,0.00310999993234873,251,504325,841,0,1675,33680,0,NA,NA,NA,NA,NA,NA
"9771",540,1983,0.000811000005342066,38,563002,1041,10,1025,7770,0,NA,NA,NA,NA,NA,NA
"9772",541,1983,0.000874000019393861,27,360055,899,0,896,13311,0,NA,NA,NA,NA,NA,NA
"9773",551,1983,0.000739999988581985,14,378665,2206,0,1944,6242,0,NA,NA,NA,NA,NA,NA
"9774",552,1983,0.00107999995816499,41,378076,4849,672,1312,7740,0,NA,NA,NA,NA,NA,NA
"9775",553,1983,0.00032600000849925,5,23945,297,0,302,6618,0,NA,NA,NA,NA,NA,NA
"9776",560,1983,0.00740200001746416,82,3306705,95221,7068,8919,31930,0,NA,NA,NA,NA,NA,NA
"9777",570,1983,6.70000008540228e-05,0,23000,NA,0,0,1434,0,NA,NA,NA,NA,NA,NA
"9778",571,1983,7.20000025467016e-05,3,26000,NA,0,0,1011,0,NA,NA,NA,NA,NA,NA
"9779",572,1983,5.19999994139653e-05,3,18000,NA,0,0,603,0,NA,NA,NA,NA,NA,NA
"9780",580,1983,0.000559000007342547,21,67845,293,0,476,9400,0,NA,NA,NA,NA,NA,NA
"9781",581,1983,2.59999997069826e-05,1,NA,19,0,0,421,0,NA,NA,NA,NA,NA,NA
"9782",590,1983,6.50000001769513e-05,0,2108,286,0,148,1002,0,NA,NA,NA,NA,NA,NA
"9783",591,1983,1.10000000859145e-05,1,9000,46,0,0,64,0,NA,NA,NA,NA,NA,NA
"9784",600,1983,0.00298499991185963,144,1097862,6961,6,6283,20905,0,NA,NA,NA,NA,NA,NA
"9785",615,1983,0.0030280000064522,140,935023,19538,892,4067,20517,0,NA,NA,NA,NA,NA,NA
"9786",616,1983,0.000747999991290271,29,429076,4730,168,658,6840,0,NA,NA,NA,NA,NA,NA
"9787",620,1983,0.001786999986507,68,4223000,10988,0,1118,3109,0,NA,NA,NA,NA,NA,NA
"9788",625,1983,0.00152000004891306,58,246876,1681,0,2199,20529,0,NA,NA,NA,NA,NA,NA
"9789",630,1983,0.011455999687314,470,14903087,50082,1400,16403,44181,0,NA,NA,NA,NA,NA,NA
"9790",640,1983,0.00869600009173155,569,2469087,38557,1728,11560,47860,0,NA,NA,NA,NA,NA,NA
"9791",645,1983,0.00799299962818623,517,13992223,9154,0,7924,14586,0,NA,NA,NA,NA,NA,NA
"9792",651,1983,0.00778800016269088,447,3043087,26367,125,14658,44020,0,NA,NA,NA,NA,NA,NA
"9793",652,1983,0.00318800006061792,263,2821334,10714,0,2907,9611,0,NA,NA,NA,NA,NA,NA
"9794",660,1983,0.000503999995999038,27,398000,2402,0,737,2635,0,NA,NA,NA,NA,NA,NA
"9795",663,1983,0.000905999972019345,73,534675,3023,0,1140,3196,0,NA,NA,NA,NA,NA,NA
"9796",666,1983,0.00301699992269278,172,6310213,10188,150,1800,4106,0,NA,NA,NA,NA,NA,NA
"9797",670,1983,0.00668800016865134,52,21921328,40898,400,3460,10866,0,NA,NA,NA,NA,NA,NA
"9798",678,1983,0.000576000020373613,22,687548,982,0,179,7084,0,NA,NA,NA,NA,NA,NA
"9799",680,1983,0.000338000012561679,26,171222,1369,0,284,2056,0,NA,NA,NA,NA,NA,NA
"9800",690,1983,0.000691000022925436,13,1366754,10964,0,403,1566,0,NA,NA,NA,NA,NA,NA
"9801",692,1983,0.000218999994103797,3,332550,5204,0,116,391,0,NA,NA,NA,NA,NA,NA
"9802",694,1983,0.0003629999991972,6,166000,6542,485,197,270,0,NA,NA,NA,NA,NA,NA
"9803",696,1983,0.00118699995800853,49,2421878,9360,0,1044,1206,0,NA,NA,NA,NA,NA,NA
"9804",698,1983,0.000771999999415129,24,1959897,9426,0,0,1138,0,NA,NA,NA,NA,NA,NA
"9805",700,1983,0.00141599995549768,75,296987,1097,0,1655,17222,0,NA,NA,NA,NA,NA,NA
"9806",710,1983,0.121569000184536,4240,34500000,660400,40020,178950,1039600,1,NA,NA,NA,NA,NA,NA
"9807",712,1983,0.000469999999040738,38,219903,2808,0,485,1788,0,NA,NA,NA,NA,NA,NA
"9808",713,1983,0.00683100009337068,464,4026000,38871,1742,8300,18733,0,NA,NA,NA,NA,NA,NA
"9809",731,1983,0.00841400027275085,785,1915982,53900,3900,3401,19222,0,NA,NA,NA,NA,NA,NA
"9810",732,1983,0.0123939998447895,622,4406876,57371,5064,24266,39910,0,NA,NA,NA,NA,NA,NA
"9811",740,1983,0.0522370003163815,241,11654008,421515,96984,67818,119307,0,NA,NA,NA,NA,NA,NA
"9812",750,1983,0.0533749982714653,1120,5682888,170557,10140,86256,720000,0,NA,NA,NA,NA,NA,NA
"9813",760,1983,8.60000000102445e-05,4,NA,16,0,0,1320,0,NA,NA,NA,NA,NA,NA
"9814",770,1983,0.00959299970418215,479,1871223,21353,0,16673,90480,0,NA,NA,NA,NA,NA,NA
"9815",771,1983,0.00535300001502037,81,177906,4394,58,8401,94651,0,NA,NA,NA,NA,NA,NA
"9816",775,1983,0.00310999993234873,179,234000,2320,0,3883,36747,0,NA,NA,NA,NA,NA,NA
"9817",780,1983,0.00092299998505041,18,77667,2194,0,1285,15417,0,NA,NA,NA,NA,NA,NA
"9818",781,1983,7.99999997980194e-06,0,NA,25,0,0,168,0,NA,NA,NA,NA,NA,NA
"9819",790,1983,0.000770999991800636,25,34000,288,0,258,15833,0,NA,NA,NA,NA,NA,NA
"9820",800,1983,0.00495699979364872,235,1652304,19013,244,6203,49680,0,NA,NA,NA,NA,NA,NA
"9821",811,1983,0.000517999986186624,20,NA,182,0,384,6888,0,NA,NA,NA,NA,NA,NA
"9822",812,1983,0.000586999987717718,53,NA,128,0,280,3410,0,NA,NA,NA,NA,NA,NA
"9823",816,1983,0.0127490004524589,1200,NA,7359,48,7302,57358,0,NA,NA,NA,NA,NA,NA
"9824",820,1983,0.00223099999129772,100,2080113,14237,0,2450,14888,0,NA,NA,NA,NA,NA,NA
"9825",830,1983,0.00121999997645617,56,936884,11436,0,2373,2502,0,NA,NA,NA,NA,NA,NA
"9826",840,1983,0.00427100015804172,105,666777,15679,0,8365,52055,0,NA,NA,NA,NA,NA,NA
