AGE	CAREPROV	CARESELF	CHILDU15	CHILDUP3	CHILDUP5	CHRONDIS	CIVILSTAT	CLOTHPRV	EDUC	EMPLOYEE	FEMALE	FLEXSCHED	FOODPROV	FULLTIME	GOODHLTH	HELPOTHF	HHINC	HHSIZE	HOBBIES	HOMEMNT	HOUSWIFE	HOUSWORK	LABFORCE	LEISURE	MEDTIME	NORESDOM	PAIDWORK	PERSINC	PRIVEMPL	PUBEMPL	REGION	RESDMSTC	RETIRED	SATURDAY	SLEEP	SOCLIFE	SPANIARD	SPORT	STUDY	SUNDAY	TOTALWRK	UNEMPLYD	UNPAIDWK	VOLWORK	WEEKDOMH	WEEKWRKH	WORKDAY	WORKNOPR
89	0	120	0	0	0	0	1	0	2,5	0	1	0	0	0	1	0	760,95	2	0	0	0	0	0	650	180	1	0	0	0	0	11	0	1	0	790	220	1	130	0	0	0	0	0	0	3	0	1	0
23	0	110	0	0	0	0	2	0	15	1	0	1	130	0	1	0	2237,04	3	0	20	0	150	1	560	40	0	260	342,621	0	1	1	0	0	0	470	20	1	60	330	0	410	0	150	0	0	12	1	0
22	0	100	0	0	0	0	2	0	12	0	1	0	0	0	1	0	3789,08	4	0	0	0	0	0	1100	50	0	0	0	0	0	1	0	0	0	340	310	1	0	640	0	0	0	0	0	0	0	1	0
26	0	290	0	0	0	0	2	0	17	0	0	0	240	0	1	0	3813,5	5	0	0	0	240	1	1040	50	1	0	0	0	0	1	0	0	1	160	420	1	0	280	0	240	1	240	0	4	0	0	0
28	0	80	0	0	0	0	1	0	17	0	1	0	0	0	1	0	2235,26	2	0	0	0	0	1	80	0	1	1030	1723,23	0	0	2	0	0	0	330	0	1	0	0	0	1030	0	0	0	3	0	1	0
37	405	80	1	1	1	0	1	0	12	0	0	0	78,75	0	1	0	2496,56	3	0	56,25	0	540	1	430	240	0	0	1371,9	0	0	11	0	0	0	470	0	1	110	0	0	540	0	540	0	0	0	1	0
20	348,2926829	110	2	0	0	0	2	0	6,5	0	0	0	0	0	1	0	313,4	5	0	71,70731707	0	420	1	680	340	0	120	0	0	0	12	0	0	0	220	230	1	0	0	0	540	1	420	0	0	0	1	0
77	0	160	0	0	0	1	1	50	6,5	0	0	0	180	0	1	0	1740,81	2	0	110	0	340	0	570	250	0	0	0	0	0	15	0	1	0	530	0	1	160	0	0	340	0	340	0	0	0	1	0
57	0	140	0	0	0	0	1	0	15	1	0	0	455,7142857	0	1	0	4461,26	3	0	204,2857143	0	660	1	280	140	0	0	1371,9	0	1	1	0	0	1	500	0	1	0	0	0	660	0	660	0	0	28	0	0
65	0	210	0	0	0	1	1	0	2,5	0	1	0	0	0	0	0	313,4	3	0	230	0	230	0	640	250	0	0	0	0	0	1	0	1	0	570	50	1	130	0	0	230	0	230	0	0	0	1	0
67	0	840	1	0	0	1	1	0	8	0	0	0	0	0	1	0	1371,9	6	0	0	1	0	0	840	0	0	0	0	0	0	9	0	0	1	600	0	1	0	0	0	0	0	0	0	0	0	0	0
36	0	90	0	0	0	0	2	40	8	1	1	1	150	1	1	0	769,76	1	0	0	0	190	1	240	150	0	590	769,759	1	0	5	0	0	0	420	0	1	0	0	0	780	0	190	0	0	40	1	0
23	650	120	0	0	0	0	2	0	15	1	0	1	0	1	1	10	4604,19	4	0	0	0	650	1	250	90	1	0	1371,9	1	0	9	0	0	0	540	30	1	0	0	1	650	0	660	10	8	0	0	0
49	0	250	0	0	0	0	1	0	11	1	1	0	20,85106383	1	1	0	2975,23	4	0	469,1489362	0	490	1	310	60	0	0	2205,47	1	0	17	0	0	1	640	0	1	0	0	0	490	0	490	0	0	40	0	0
55	11,82860999	170	0	0	0	0	3	0	8	0	1	0	10,51282051	0	1	0	313,4	2	0	437,6585695	0	460	1	390	70	0	0	0	0	0	9	0	0	0	590	150	1	0	0	0	460	1	460	0	0	0	1	0
59	450	100	0	0	0	0	1	0	6,5	0	0	0	140	0	1	0	760,95	3	0	0	0	590	1	430	80	0	0	0	0	0	1	0	0	0	420	120	1	130	0	0	590	1	590	0	0	0	1	0
42	0	160	1	0	0	0	1	0	6,5	1	0	1	40	1	1	0	1248,25	3	20	20	0	60	1	810	100	0	0	1124,66	1	0	5	0	0	1	570	310	1	220	0	0	60	0	60	0	0	40	0	0
50	91,42857143	170	0	0	0	0	1	30,47619048	9	0	0	0	91,42857143	0	1	0	2235,26	4	160	106,6666667	1	320	0	540	80	0	0	0	0	0	5	0	0	1	580	130	1	0	0	0	320	0	320	0	0	0	0	0
38	0	560	0	0	0	1	2	0	11	0	1	0	0	0	0	0	1248,25	3	0	0	0	0	1	990	310	1	0	0	0	0	5	0	0	0	450	60	1	60	0	0	0	1	0	0	25	0	1	0
60	120	160	0	0	0	1	2	20	2,5	0	0	0	70	0	0	0	760,95	2	0	20	0	230	0	410	170	0	0	0	0	0	12	0	1	0	800	80	1	0	0	1	230	0	230	0	0	0	0	0
40	0	80	1	0	0	1	1	0	6,5	0	1	0	0	0	1	0	769,76	4	0	0	0	0	1	760	100	0	0	0	0	0	1	0	0	0	680	580	1	0	0	1	0	1	0	0	0	0	0	0
87	0	90	0	0	0	1	3	0	2,5	0	0	0	60	0	0	0	313,4	1	0	0	0	60	0	730	490	0	0	0	0	0	1	0	1	0	650	150	1	0	0	0	60	0	60	0	0	0	1	0
38	0	180	0	0	0	0	2	0	12	0	1	0	70	0	1	0	1753,43	3	0	10	0	80	1	480	250	1	350	769,759	0	0	1	0	0	0	530	50	1	0	0	0	430	0	80	0	3	0	1	0
44	20	110	1	0	0	0	1	0	11	1	1	0	10	1	1	0	3647,85	5	0	70	0	100	1	200	90	0	540	1338,57	1	0	11	0	0	0	600	0	1	0	0	1	640	0	100	0	0	37,5	0	0
54	0	120	0	0	0	0	1	0	8	1	1	1	150	1	1	0	2235,26	4	0	0	0	150	1	310	190	0	550	1124,66	1	0	1	0	0	0	430	0	1	0	0	0	700	0	150	0	0	40	1	0
47	198,4	140	2	0	0	0	1	0	17	1	0	0	86,8	0	1	0	5502,96	4	0	24,8	0	310	1	350	100	0	390	769,759	1	0	13	0	0	0	390	50	1	60	0	0	700	0	310	0	0	30	1	0
45	0	140	0	0	0	0	4	0	8	1	1	0	81,25	1	1	0	1248,25	1	0	48,75	0	130	1	250	70	0	650	1124,66	1	0	9	0	0	0	410	40	1	0	0	0	780	0	130	0	0	40	1	0
38	90	160	2	0	1	0	4	0	12	0	1	0	30	0	1	0	3019,08	5	0	0	0	120	1	720	100	0	0	1124,66	0	0	9	0	0	0	600	370	1	90	0	1	120	0	120	0	0	0	0	0
45	0	200	0	0	0	0	2	0	12	1	1	0	30	1	1	0	3601,12	5	0	0	0	30	1	410	80	0	580	769,759	1	0	10	0	0	0	420	130	0	0	0	0	610	0	30	0	0	45	1	0
75	89,52380952	170	0	0	0	0	1	123,0952381	6,5	0	0	0	190,2380952	0	1	0	760,95	2	0	67,14285714	1	470	0	450	220	0	0	0	0	0	1	0	0	0	520	60	1	0	0	0	470	0	470	0	0	0	1	0
25	0	90	0	0	0	0	2	0	12	0	1	0	0	0	1	0	10329,47	7	0	0	0	0	0	990	270	0	0	0	0	0	6	1	0	1	450	0	1	0	630	0	0	0	0	0	56	0	0	0
21	0	160	1	0	0	0	2	0	8	0	0	0	50	0	1	0	5502,96	5	260	0	0	50	0	920	140	1	0	0	0	0	13	0	0	1	470	300	1	0	60	0	50	0	50	0	12	0	0	0
87	0	220	0	0	0	1	3	0	2,5	0	0	0	0	0	0	0	3601,12	7	0	0	0	0	0	840	0	0	0	0	0	0	6	0	1	0	600	620	1	0	0	0	0	0	0	0	0	0	1	0
66	0	100	0	0	0	0	1	0	0	0	0	0	500	0	1	230	760,95	2	0	0	1	500	0	180	0	0	0	0	0	0	1	0	0	0	530	80	1	0	0	0	730	0	730	230	0	0	1	0
69	0	230	0	0	0	0	1	0	12	0	1	0	110	0	1	60	760,95	2	0	0	0	110	0	750	420	0	0	0	0	0	9	0	1	0	520	100	1	0	0	0	170	0	170	60	0	0	1	0
32	90	100	1	1	1	0	5	0	12	1	0	0	60	1	1	0	2496,56	3	0	150	0	300	1	150	0	0	510	1124,66	1	0	9	0	0	0	480	50	1	0	0	0	810	0	300	0	0	40	1	0
70	0	60	0	0	0	1	3	0	0	0	0	0	80	0	0	0	313,4	1	0	100	0	180	0	640	330	0	0	0	0	0	11	0	1	1	620	250	1	0	0	0	180	0	180	0	0	0	0	0
62	0	80	0	0	0	0	1	0	15	1	1	1	0	1	1	0	2235,26	3	0	160	0	160	1	490	190	1	370	2205,47	0	1	5	0	0	0	420	80	1	140	0	0	530	0	160	0	9	35	1	0
59	0	290	0	0	0	0	2	0	15	1	1	0	178,5714286	1	1	0	1740,81	2	0	71,42857143	0	250	1	530	30	0	0	1723,23	1	0	1	0	0	1	660	210	1	0	0	0	250	0	250	0	0	40	0	0
42	60	130	2	0	1	0	1	0	8	1	1	1	70	1	1	10	1894,42	4	0	0	0	130	1	240	110	0	620	1124,66	1	0	17	0	0	0	440	0	1	0	0	0	760	0	140	10	0	40	1	0
18	0	140	1	0	0	0	2	0	6,5	0	1	0	0	0	1	0	1248,25	6	0	0	0	0	1	1050	90	0	0	0	0	0	12	0	0	0	390	290	1	530	0	1	0	1	0	0	0	0	0	0
73	0	180	0	0	0	0	1	0	0	0	0	0	245,1612903	0	1	0	1248,25	4	0	134,8387097	1	380	0	580	200	1	0	0	0	0	11	0	0	1	480	130	1	70	0	0	380	0	380	0	3	0	0	0
73	0	190	0	0	0	1	1	0	2,5	0	1	0	0	0	1	0	313,4	2	0	0	0	0	0	750	290	0	0	0	0	0	1	0	1	0	690	150	1	120	0	1	0	0	0	0	0	0	0	0
54	0	130	1	1	1	0	1	0	6,5	0	1	0	0	0	1	0	2653,26	7	0	0	0	0	1	160	30	0	810	983,669	0	0	12	0	0	0	470	0	1	0	0	0	810	0	0	0	0	0	1	0
63	0	150	0	0	0	0	1	306	8	0	0	0	204	0	1	0	1248,25	3	0	0	1	510	0	440	110	0	0	0	0	0	9	0	0	0	490	180	1	0	0	0	510	0	510	0	0	0	1	0
28	180	120	1	1	1	0	1	0	11	1	1	0	70	1	1	0	2249,32	3	60	160	0	410	1	490	100	0	0	1124,66	1	0	16	0	0	0	540	150	1	60	0	1	410	0	410	0	0	40	0	0
26	0	110	0	0	0	0	2	0	17	0	1	0	40	0	1	0	1740,81	5	360	10	0	50	1	850	70	0	0	0	0	0	1	0	0	0	540	60	1	250	0	0	50	1	50	0	0	0	1	0
68	0	120	0	0	0	0	3	130	8	0	0	0	110	0	1	90	760,95	1	0	100	0	340	0	620	220	0	0	0	0	0	5	0	1	0	480	190	1	0	0	1	340	0	430	90	0	0	0	0
54	0	170	0	0	0	0	1	33,07692308	8	0	0	0	209,4871795	0	1	0	1248,25	4	0	187,4358974	1	430	0	440	270	0	0	0	0	0	1	0	0	0	570	0	1	0	0	0	430	0	430	0	0	0	1	0
57	0	110	0	0	0	1	1	0	17	1	0	1	220	1	1	0	3601,12	4	0	0	0	220	1	330	130	0	420	1723,23	0	1	1	0	0	0	470	30	1	60	0	0	640	0	220	0	0	30,6	1	0
42	0	280	0	0	0	0	1	0	12	1	1	0	0	1	1	0	2249,32	3	0	0	0	0	1	770	150	1	0	1124,66	1	0	9	0	0	0	670	120	1	220	0	1	0	0	0	0	8	40	0	0
45	0	160	0	0	0	0	1	0	8	1	1	0	100	1	1	0	2249,32	4	0	90	0	190	1	300	140	0	540	1124,66	1	0	1	0	0	0	410	0	1	0	0	0	730	0	190	0	0	40	1	0
41	21,30434783	130	0	0	0	0	1	276,9565217	8	0	0	0	117,173913	0	1	0	769,76	2	0	74,56521739	0	489,9999999	1	450,0000001	90	0	0	0	0	0	5	0	0	0	500	140	1	90	0	0	489,9999999	1	489,9999999	0	0	0	1	0
64	0	130	0	0	0	1	3	0	2,5	0	0	0	430	0	1	0	1740,81	3	0	0	0	430	0	340	210	0	0	0	0	0	13	0	1	0	670	0	1	0	0	0	430	0	430	0	0	0	1	0
44	0	100	0	0	0	1	2	114,2307692	8	0	0	0	145,3846154	0	0	0	313,4	2	80	10,38461538	1	270	0	540	200	0	0	0	0	0	7	0	0	0	630	60	1	100	0	1	270	0	270	0	0	0	0	0
18	0	120	1	0	0	0	2	0	8	0	1	0	10	0	1	0	3601,12	3	0	170	0	180	0	660	200	0	0	0	0	0	13	0	0	0	600	150	1	0	190	0	180	0	180	0	0	0	1	0
63	0	100	0	0	0	0	1	0	8	1	1	0	10	1	1	0	1882,14	3	0	60	0	70	1	250	120	0	630	769,759	1	0	12	0	0	0	490	30	1	0	0	0	700	0	70	0	0	38	1	0
17	0	360	1	0	0	1	2	0	6,5	0	1	0	0	0	1	0	1740,81	7	0	0	0	0	1	750	200	0	0	0	0	0	1	0	0	1	690	150	1	40	0	0	0	1	0	0	0	0	0	0
64	0	260	0	0	0	0	3	0	6,5	0	0	0	320	0	1	0	313,4	1	0	0	0	320	0	640	190	0	0	0	0	0	9	0	1	0	480	190	1	0	0	0	320	0	320	0	0	0	1	0
38	90	140	2	1	1	0	1	0	15	1	1	0	0	1	1	0	3601,12	4	0	0	0	90	1	400	180	0	560	2205,47	1	0	10	0	0	0	390	0	1	80	0	0	650	0	90	0	0	40	1	0
43	215,3846154	120	3	1	2	0	1	26,92307692	17	1	0	1	67,30769231	0	1	0	2235,26	5	0	40,38461538	0	350	1	260	50	1	340	1371,9	0	1	6	0	0	0	490	90	1	0	0	0	690	0	350	0	30	26	1	0
59	0	170	0	0	0	1	1	30	0	1	1	0	0	1	0	0	1539,52	3	0	80	0	110	1	800	270	0	0	769,759	1	0	1	0	0	0	530	230	1	130	0	1	110	0	110	0	0	40	0	0
32	78	70	0	0	0	0	2	52	9	1	0	0	78	1	1	10	1740,81	2	0	52	0	260	1	250	20	0	460	769,759	1	0	4	0	0	0	460	160	0	0	0	0	730	0	270	10	0	40	1	0
60	0	130	0	0	0	0	1	0	6,5	1	1	0	0	1	1	0	769,76	2	0	0	0	0	1	210	80	0	690	769,759	1	0	3	0	0	0	540	0	1	0	0	0	690	0	0	0	0	45	1	0
35	0	150	0	0	0	0	4	0	17	1	0	0	30	1	1	140	1371,9	1	0	60	0	90	1	820	420	0	0	1371,9	1	0	15	0	0	0	530	40	1	70	0	1	90	0	230	140	0	30	0	0
48	45,33333333	140	0	0	0	0	1	0	20	1	1	1	102	1	1	0	5395,74	5	0	22,66666667	0	170	1	400	40	1	410	2688,84	0	1	4	0	0	0	460	160	1	60	0	0	580	0	170	0	6	35	1	0
58	0	140	0	0	0	0	1	82,35294118	15	1	0	0	164,7058824	1	1	0	1539,52	2	0	102,9411765	0	350,0000001	1	639,9999999	210	0	0	769,759	0	1	2	0	0	0	450	290	1	0	0	1	350,0000001	0	350,0000001	0	0	35	0	0
50	0	140	0	0	0	0	1	0	8	0	0	0	0	0	1	0	2664,18	4	0	0	0	0	1	520	130	0	520	769,759	0	0	9	0	0	1	400	0	1	250	0	0	520	0	0	0	0	0	0	0
30	0	190	0	0	0	0	2	0	15	1	0	0	70	1	1	0	2730,65	5	0	20	0	90	1	400	110	0	530	769,759	0	1	1	0	0	0	420	0	1	0	100	0	620	0	90	0	0	35	1	0
76	0	140	0	0	0	0	1	234,7826087	8	0	0	0	117,3913043	0	1	0	1740,81	3	0	187,826087	1	540	0	430	20	1	0	0	0	0	17	0	0	0	470	0	1	270	0	0	540	0	540	0	4	0	1	0
20	0	190	1	0	0	0	2	0	8	0	1	0	20	0	1	0	2235,26	4	0	60	0	80	0	680	160	0	0	0	0	0	11	0	0	0	680	220	1	0	110	1	80	0	80	0	0	0	0	0
66	0	100	0	0	0	0	1	80	6,5	0	0	0	186,6666667	0	1	0	1740,81	3	0	173,3333333	0	440	0	400	240	0	0	0	0	0	2	0	1	0	600	60	1	0	0	0	440	0	440	0	0	0	1	0
15	10	110	3	0	1	0	2	0	6,5	0	1	0	0	0	1	0	2141,66	5	50	0	0	10	0	970	160	1	0	0	0	0	15	0	0	0	460	0	1	0	650	0	10	0	10	0	15	0	1	0
46	0	100	0	0	0	0	1	0	12	1	1	0	10	1	1	0	2065,85	4	0	0	0	10	1	250	40	0	740	1723,23	0	1	14	0	0	0	440	90	1	20	0	0	750	0	10	0	0	37,5	1	0
50	0	220	1	0	0	0	1	0	8	0	0	0	196,5714286	0	1	0	769,76	4	0	233,4285714	1	430	0	440	140	0	0	0	0	0	1	0	0	0	570	0	1	80	0	0	430	0	430	0	0	0	1	0
67	0	140	0	0	0	1	1	0	2,5	0	0	0	220	0	0	0	1740,81	4	0	60	0	280	0	510	130	0	0	0	0	0	14	0	1	0	650	240	1	0	0	0	280	0	280	0	0	0	1	0
34	64,09090909	160	2	1	1	0	1	64,09090909	6,5	0	0	0	149,5454545	0	1	0	1740,81	4	0	192,2727273	1	470	0	330	0	0	0	0	0	0	9	0	0	0	640	80	1	90	0	1	470	0	470	0	0	0	0	0
18	0	80	0	0	0	0	2	0	12	0	1	0	0	0	1	0	1539,52	4	120	10	0	10	0	820	120	0	0	0	0	0	1	0	0	0	610	430	1	70	0	1	10	0	10	0	0	0	0	0
45	20	420	2	0	0	0	1	0	12	1	1	0	0	1	1	0	5502,96	4	60	0	0	20	1	860	0	1	0	3232,29	1	0	13	0	0	1	560	300	1	80	0	0	20	0	20	0	10	0	0	0
73	0	120	0	0	0	1	1	30,95238095	2,5	0	0	0	232,1428571	0	1	0	313,4	2	20	386,9047619	1	650	0	250,0000001	80	0	0	0	0	0	9	0	0	1	540	30	1	0	0	0	650	0	650	0	0	0	0	0
45	0	70	2	0	0	0	1	0	12	1	1	0	0	1	0	0	1371,9	4	0	0	0	0	1	690	620	0	0	1371,9	1	0	9	0	0	0	750	0	1	0	0	0	0	0	0	0	0	40	1	0
53	0	180	0	0	0	1	1	0	2,5	0	0	0	100	0	0	0	1248,25	2	0	40	1	140	0	760	460	1	0	0	0	0	8	0	0	0	540	60	1	60	0	1	140	0	140	0	1	0	0	0
18	0	160	0	0	0	0	2	0	12	0	1	0	30	0	1	0	3601,12	4	270	0	0	30	0	660	170	0	0	0	0	0	9	0	0	0	750	60	1	0	0	1	30	0	30	0	0	0	0	0
39	149,2857143	120	2	0	0	1	1	0	8	0	1	0	122,1428571	0	1	10	2730,65	4	30	108,5714286	0	380	0	560	60	0	0	0	0	0	7	0	1	0	450	260	1	20	70	0	430	0	430	50	0	0	1	40
78	0	90	0	0	0	1	1	0	6,5	0	1	0	0	0	1	0	2235,26	3	0	150	0	150	0	690	350	0	0	0	0	0	15	0	1	0	600	130	1	120	0	0	150	0	150	0	0	0	1	0
44	0	200	3	0	0	0	1	0	17	1	0	0	180	1	1	0	3601,12	5	0	190	0	370	1	520	100	1	0	1371,9	0	1	10	0	0	0	550	90	1	130	0	1	370	0	370	0	35	37,5	0	0
54	0	120	0	0	0	0	1	263,0769231	8	0	0	0	164,4230769	0	1	0	2309,28	4	0	142,5	1	570	0	360	110	0	0	0	0	0	12	0	0	0	510	30	1	100	0	0	570	0	570	0	0	0	1	0
15	0	210	1	0	0	0	2	0	6,5	0	0	0	0	0	1	0	1248,25	4	0	0	0	0	0	990	200	0	0	0	0	0	1	0	0	0	450	0	1	120	460	0	0	0	0	0	0	0	1	0
39	110	140	2	0	0	0	1	0	12	1	1	0	10	1	1	0	3601,12	4	0	0	0	120	1	290	150	1	640	2688,84	1	0	10	0	0	0	390	0	1	0	0	0	760	0	120	0	2	36	1	0
65	0	250	0	0	0	1	1	276,5217391	8	0	0	0	207,3913043	0	1	0	2730,65	4	0	46,08695652	1	529,9999999	0	390,0000001	110	0	0	0	0	0	8	0	0	0	520	30	1	0	0	0	529,9999999	0	529,9999999	0	0	0	1	0
42	20	190	1	0	0	1	1	110	8	0	0	0	180	0	1	0	1740,81	3	0	20	1	330	0	420	150	0	0	0	0	0	18	0	0	0	690	80	1	0	0	1	330	0	330	0	0	0	0	0
54	30	170	0	0	0	0	1	0	8	0	1	0	0	0	1	0	4571,12	4	0	70	0	100	1	420	40	0	500	1723,23	0	0	4	0	0	0	420	210	1	0	0	0	600	0	100	0	0	0	1	0
60	0	150	0	0	0	0	1	0	6,5	0	1	0	20	0	1	0	760,95	3	250	70	0	90	1	870	270	0	0	0	0	0	5	0	0	1	480	200	1	0	0	0	90	0	90	0	0	0	0	0
19	0	110	0	0	0	0	2	0	8	0	0	0	100	0	1	0	1370,48	6	90	50	0	150	1	670	290	0	0	0	0	0	7	0	0	0	620	20	1	160	0	0	150	1	150	0	0	0	1	0
57	30	110	0	0	0	0	1	20	6,5	0	0	0	70	0	1	0	760,95	3	0	200	0	320	0	510	210	0	0	0	0	0	12	0	1	0	610	70	1	120	0	1	320	0	320	0	0	0	0	0
51	0	240	2	0	0	0	1	0	8	1	1	0	0	1	1	0	2235,26	5	0	0	0	0	1	380	40	0	530	1124,66	1	0	1	0	0	0	530	100	1	0	0	0	530	0	0	0	0	40	1	0
50	60	250	0	0	0	0	1	0	8	1	0	0	170	1	1	0	2730,65	3	0	60	0	290	1	400	150	0	0	769,759	0	1	3	0	0	0	750	0	1	0	0	1	290	0	290	0	0	45	0	0
50	0	110	0	0	0	0	4	0	8	1	0	0	0	1	1	0	2235,26	2	0	40	0	40	1	490	380	1	440	769,759	1	0	9	0	0	0	470	0	1	0	0	0	480	0	40	0	2	40	1	0
12	0	280	4	0	0	0	2	0	6,5	0	0	0	0	0	1	0	2235,26	7	120	0	0	0	0	880	0	0	0	0	0	0	15	0	0	0	560	0	1	140	340	0	0	0	0	0	0	0	1	0
34	0	110	0	0	0	0	1	0	6,5	1	0	0	44,28571429	1	1	0	1894,42	2	0	265,7142857	0	310	1	210	90	0	470	769,759	1	0	9	0	0	1	450	10	1	0	0	0	780	0	310	0	0	40	0	0
28	0	200	0	0	0	0	2	0	9	1	1	0	0	1	1	0	4143,74	5	0	0	0	0	1	680	0	0	650	1124,66	1	0	1	0	0	1	110	480	1	0	0	0	650	0	0	0	0	40	0	0
71	125,7142857	130	1	0	0	1	1	0	2,5	0	0	0	171,4285714	0	1	0	1248,25	4	0	182,8571429	0	480	0	520	390	0	0	0	0	0	9	0	1	0	440	0	1	0	0	0	480	0	480	0	0	0	1	0
50	0	140	0	0	0	0	5	0	11	1	1	1	40	1	1	0	1248,25	2	0	90	0	130	1	260	120	0	450	769,759	0	1	14	0	0	0	600	0	1	0	0	0	580	0	130	0	0	40	1	0
23	0	130	0	0	0	0	2	0	8	1	1	1	0	1	1	0	2141,66	4	0	0	0	0	1	530	70	0	220	769,759	1	0	1	0	0	0	690	280	1	50	0	1	220	0	0	0	0	0	0	0
55	122,5	160	0	0	0	0	1	0	8	0	0	0	204,1666667	0	1	0	2235,26	2	0	163,3333333	1	490	0	550	120	0	0	0	0	0	3	0	0	0	400	270	1	0	0	0	490	0	490	0	0	0	1	0
27	0	80	0	0	0	0	2	0	17	0	1	0	30	0	1	60	2730,65	4	40	0	0	30	1	910	120	0	0	0	0	0	16	0	0	0	440	120	1	0	550	0	90	1	90	60	0	0	1	0
37	0	140	0	0	0	0	2	0	6,5	1	1	0	110	1	1	0	2235,26	3	0	0	0	110	1	680	180	0	0	1124,66	1	0	1	0	0	1	650	120	1	240	0	0	110	0	110	0	0	40	0	0
71	10	150	0	0	0	0	1	0	6,5	0	1	0	0	0	1	0	760,95	2	240	0	0	10	0	940	320	0	0	0	0	0	9	0	1	0	490	0	1	230	0	0	10	0	10	0	0	0	1	0
46	0	140	0	0	0	0	1	90	8	0	0	0	225	0	1	0	2235,26	4	180	45	1	360	0	600	120	0	0	0	0	0	9	0	0	0	480	160	1	0	0	0	360	0	360	0	0	0	1	0
27	0	170	0	0	0	1	2	0	6,5	0	1	0	10	0	0	0	760,95	4	70	0	0	10	1	910	90	0	0	0	0	0	14	0	0	0	520	450	1	130	0	0	10	1	10	0	0	0	1	0
60	270	90	0	0	0	1	1	50	8	0	0	0	40	0	1	0	1248,25	3	0	160	0	520	0	320	170	0	0	0	0	0	12	0	1	0	600	0	1	60	0	1	520	0	520	0	0	0	0	0
53	0	170	0	0	0	0	5	0	8	1	1	0	10	1	1	0	1740,81	2	10	0	0	10	1	360	100	1	630	1124,66	1	0	9	0	0	0	440	80	0	0	0	0	640	0	10	0	2	40	1	0
24	0	50	0	0	0	0	2	0	9	1	1	0	0	1	1	0	769,76	1	0	0	0	0	1	50	0	0	1120	769,759	0	1	18	0	0	0	270	0	1	0	0	0	1120	0	0	0	0	37,5	1	0
38	30	170	1	0	1	1	1	60	8	1	0	0	130	1	1	0	1894,42	3	0	50	0	270	1	360	90	0	0	769,759	1	0	9	0	0	0	810	30	1	70	0	0	270	0	270	0	0	40	1	0
52	0	110	0	0	0	1	1	0	8	0	1	0	0	0	1	190	1248,25	2	0	40	0	40	0	820	250	0	0	0	0	0	5	0	1	0	580	270	1	0	0	1	40	0	230	190	0	0	0	0
56	150	60	0	0	0	0	1	0	8	1	1	1	0	1	1	0	2235,26	4	0	0	0	150	1	520	430	0	0	1124,66	1	0	6	0	0	1	770	30	1	0	0	0	150	0	150	0	0	40	0	0
24	240	80	0	0	0	0	2	0	12	1	1	1	0	1	1	0	3744,99	4	0	20	0	260	1	190	70	0	530	769,759	1	0	8	0	0	0	460	0	1	40	0	0	790	0	260	0	0	40	1	0
18	0	230	2	0	0	0	2	0	12	0	0	0	44,44444444	0	1	0	1248,25	5	0	155,5555556	0	200	0	820	50	0	0	0	0	0	5	0	0	0	420	330	1	0	210	0	200	0	200	0	0	0	1	0
20	0	180	1	0	0	0	2	0	12	0	1	0	0	0	1	0	1248,25	4	80	0	0	0	0	930	0	0	0	0	0	0	9	0	0	0	510	120	1	60	490	0	0	0	0	0	0	0	1	0
16	0	140	0	0	0	0	2	0	8	0	0	0	280	0	1	0	1894,42	3	0	0	0	280	0	620	60	1	0	0	0	0	1	0	0	0	540	420	1	0	0	0	280	0	280	0	20	0	1	0
