AGE	CAREPROV	CARSELF	CHILD35	CHILD515	CHILDU15	CHILDUP3	CHILDUP5	CHRONDIS	CIVILSTAT	CLOTHPRV	DOMESTIC	EDUC	EMPLOYEE	FEMALE	FLEXSCHD	FOODPROV	FULLTIME	GOODHLTH	HELPOTHF	HHINC	HHSIZE	HOBBIES	HOMEMNT	HOUSWIFE	LABFORCE	MEDTIME	NONRESDOM	PAIDWORK	PERSINC	PRIVEMPL	PUBEMPL	REGION	RESDMSTC	RETIRED	SATURDAY	SLEEP	SOCLIFE	SPANIARD	SPORT	STUDY	SUNDAY	UNEMPL	WATCHTV	WEEKDOMH	WEEKWRKH	WORKDAY	WORKNOPR	Y2009
31	0	100	0	0	0	0	0	1	2	41.66666667	0	15	1	1	1	0	1	1	0	2730.65	2	120	208.3333333	0	1	110	0	0	1937.14	0	1	5	0	0	0	730	130	1	0	0	1	0	110	0	37.5	0	0	0
14	0	140	0	1	1	0	0	0	2	0	0	6.5	0	0	0	40	0	1	0	3262.75	6	60	0	0	0	30	0	0	0	0	0	10	0	0	0	480	140	1	60	490	0	0	30	0	0	1	0	0
50	47.64705882	180	1	0	1	0	1	0	1	0	0	8	1	0	0	0	1	1	0	769.76	3	0	222.3529412	0	1	180	0	0	769.759	1	0	14	0	0	1	600	210	1	0	0	0	0	180	0	40.6	0	0	0
81	520	190	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	760.95	2	0	0	0	0	110	1	0	0	0	0	1	0	1	0	600	20	1	0	0	0	0	110	30	0	1	0	0
24	0	180	0	0	0	0	0	0	2	0	0	17	0	1	0	95	0	1	0	2249.32	4	80	95	0	1	150	0	0	0	0	0	15	0	0	0	570	110	1	130	30	0	1	100	0	0	1	0	0
35	92.17391304	170	0	2	2	0	0	0	1	149.7826087	0	8	1	1	0	80.65217391	1	1	50	1894.42	4	30	207.3913043	0	1	0	0	0	769.759	1	0	2	0	0	0	480	140	1	40	0	0	0	0	0	40	1	0	0
30	0	140	0	0	1	1	1		2	0	0	12	0	1	0	0	0	1	0	313.399	3	0	50	1	0	0		0	0			9		0	0	340	910	0	0	0	1	0	0		0	0	0	1
77	0	150	0	0	0	0	0	0	1	0	0	2.5	0	0	0	10	0	1	120	313.4	2	0	0	0	0	270	0	0	0	0	0	9	0	1	0	660	0	1	230	0	0	0	270	0	0	1	0	0
49	0	310	0	0	0	0	0	0	1	0	0	6.5	0	1	0	0	0	1	0	3601.12	4	0	290	1	0	240	0	0	0	0	0	13	0	0	1	580	20	1	0	0	0	0	140	0	0	0	0	0
63	0	160	0	0	0	0	0		2	127.8947368	0	15	1	1	0	142.1052632	1	1	0	3765.14	4	0	0	0	1	0		480	1784.67			15		0	0	380	150	1	0	0	0	0	0		40	1	0	1
49	40	150	0	1	1	0	0	1	1	0	0	8	0	1	0	200	0	1	0	1248.25	3	0	190	1	0	200	0	0	0	0	0	13	0	0	0	660	0	1	0	0	1	0	200	0	0	0	0	0
74	0	280	0	0	0	0	0	1	1	0	1	2.5	0	1	0	230	0	0	0	760.95	2	0	10	0	0	190	1	0	0	0	0	1	0	1	0	480	160	1	90	0	1	0	190	3	0	0	0	0
34	0	190	0	0	0	0	0	0	2	0	0	12	0	1	0	0	0	1	0	2730.65	5	0	0	0	1	270	0	0	0	0	0	18	0	0	1	680	30	1	70	200	0	1	270	0	0	0	0	0
52	0	180	0	0	0	0	0	0	1	0	0	12	1	0	0	40	1	1	0	3617.65	4	0	0	0	1	80	0	660	1723.23	1	0	9	0	0	0	480	0	1	0	0	0	0	50	0	50	1	0	0
52	160	70	0	1	1	0	0	0	1	0	0	6.5	1	0	0	10	1	1	0	3601.12	5	360	0	0	1	80	0	600	1371.9	0	1	5	0	0	0	120	40	1	0	0	0	0	80	0	37.5	1	0	0
57	0	180	0	0	0	0	0		2	0	0	4.5	0	1	0	244.4444444	0	1	0	3765.14	3	0	155.5555556	0	0	300		0	0			12		1	1	420	140	1	0	0	0	0	300		0	0	0	1
78	37.5	260	0	0	0	0	0	0	1	37.5	0	6.5	0	0	0	37.5	0	1	0	2235.26	3	0	37.5	0	0	330	0	0	0	0	0	18	0	1	0	590	110	1	0	0	0	0	260	0	0	1	0	0
64	60	180	0	0	0	0	0	1	1	0	0	2.5	0	0	0	0	0	0	110	2235.26	4	0	0	0	0	170	0	0	0	0	0	10	0	1	0	470	170	1	280	0	0	0	170	0	0	1	0	0
50	0	100	0	1	1	0	0	0	1	46.15384615	0	6.5	1	1	0	138.4615385	1	1	0	2141.66	5	120	115.3846154	0	1	30	0	370	1371.9	0	1	13	0	0	0	470	50	1	0	0	0	0	30	0	35	1	0	0
49	0	210	0	0	0	0	0	0	1	0	0	11	1	0	0	21.36363636	1	1	50	2235.26	4	0	448.6363636	0	1	100	0	0	2205.47	1	0	13	0	0	0	480	130	1	0	0	0	0	80	0	40	1	0	0
54	0	180	0	0	0	0	0	0	1	110	0	6.5	0	1	0	120	0	1	0	2141.66	3	0	140	1	0	150	0	0	0	0	0	1	0	0	1	520	150	1	70	0	0	0	150	0	0	0	0	0
12	0	190	0	2	2	0	0	0	2	0	1	6.5	0	0	0	0	0	1	0	5502.96	4	320	40	0	0	170	1	0	0	0	0	9	0	0	0	670	0	1	50	0	1	0	170	3	0	0	0	0
81	0	200	0	0	0	0	0		2	0	0	11	0	0	0	200	0	1	0	1212.93	2	0	0	0	0	360		0	0			13		1	0	600	0	1	80	0	0	0	0		0	1	0	1
46	0	280	0	0	0	0	0		2	0	0	8	0	0	0	110	1	1	0	1784.67	4	0	180	0	1	150		0	1784.67			1		0	0	720	0	1	0	0	1	0	150		40	0	0	1
18	0	100	0	1	1	0	0	0	2	0	0	8	0	1	0	127.2727273	0	1	0	1112.38	4	70	152.7272727	0	0	200	0	0	342.621	0	0	1	0	0	1	300	490	1	0	0	0	0	200	0	0	0	0	0
60	0	170	0	0	0	0	0		2	0	0	2.5	0	0	0	0	1	0	0	399.004	4	0	280	0	1	100		0	399.004			11		0	1	550	60	1	280	0	0	0	100		46	0	0	1
60	0	110	0	0	0	0	0	1	1	0	0	6.5	0	0	0	0	0	0	0	342.62	6	0	0	0	0	130	0	0	0	0	0	12	0	1	0	630	210	1	360	0	0	0	130	0	0	1	0	0
21	5	190	0	0	0	0	0		1	5	0	12	1	1	0	5	0	1	0	0	4	200	5	0	0	50		0	0			14		0	0	520	0	1	0	460	0	0	50		0	1	0	1
41	0	140	0	0	0	0	0	0	1	190.7692308	0	8	0	1	0	95.38461538	0	1	0	2730.65	2	0	333.8461538	1	0	60	0	0	0	0	0	9	0	0	0	540	80	1	0	0	0	0	60	0	0	1	0	0
66	0	110	0	0	0	0	0	0	1	0	1	6.5	0	1	0	169.2307692	0	1	120	1740.81	2	0	50.76923077	1	0	140	1	0	0	0	0	14	0	0	0	610	60	1	180	0	0	0	140	3	0	1	0	0
19	0	90	0	1	1	0	0		1	0	0	12	1	0	0	20	0	1	0	313.399	4	0	0	0	0	30		0	0			13		0	0	430	70	0	0	800	0	0	10		0	1	0	1
25	0	170	0	0	0	0	0	1	2	60	0	8	0	1	0	80	0	1	0	2730.65	4	40	20	0	0	0	0	0	0	0	0	13	0	0	0	390	0	1	0	680	0	0	0	0	0	1	0	0
25	0	110	1	0	2	1	2	0	2	47.61904762	0	15	1	1	0	178.5714286	1	1	0	1894.42	5	0	23.80952381	0	1	90	0	410	769.759	0	1	12	0	0	0	530	30	1	20	0	0	0	60	0	35	1	0	0
45	0	180	0	2	2	0	0		2	0	0	8	1	0	0	0	1	1	0	1392.46	4	0	0	0	1	0		700	1392.46			9		0	0	550	10	1	0	0	0	0	0		40	1	0	1
72	140	260	0	0	0	0	0		3	0	0	4.5	0	0	0	170	0	1	0	1212.93	2	0	0	0	0	310		0	0			16		1	1	560	0	1	0	0	0	0	310		0	0	0	1
44	0	120	0	0	0	0	0	0	2	0	0	6.5	1	0	1	0	1	1	0	1740.81	2	0	0	0	1	60	0	740	1124.66	1	0	6	0	0	1	520	0	1	0	0	0	0	60	0	40	0	0	0
55	0	150	0	0	0	0	0	0	1	0	0	6.5	0	1	0	174.1463415	0	1	60	1248.25	3	0	335.8536585	0	0	130	0	0	0	0	0	9	0	1	0	530	0	1	60	0	0	0	130	0	0	1	0	0
52	0	210	0	0	0	0	0	1	1	40	0	0	0	1	0	150	0	0	0	313.4	4	0	170	1	0	60	0	0	0	0	0	5	0	0	0	540	0	1	270	0	0	0	60	0	0	1	0	0
46	0	200	0	0	0	0	0		2	51.42857143	0	8	0	1	0	218.5714286	0	1	0	0	4	0	0	1	0	270		0	0			9		0	0	700	0	1	0	0	1	0	270		0	0	0	1
29	0	150	0	0	0	0	0		2	0	0	8	1	1	0	144	0	1	0	0	2	0	96	0	1	0		0	0			10		0	0	630	420	1	0	0	0	1	0		0	1	0	1
41	80	260	0	1	1	0	0	1	1	0	0	12	1	0	0	0	1	0	0	2706.9	4	30	0	0	1	200	0	0	1723.23	1	0	14	0	0	1	480	20	1	370	0	0	0	200	0	40	0	0	0
57	15	110	0	0	0	0	0	0	1	15	0	11	1	1	1	15	1	1	0	3601.12	3	0	15	0	1	0	0	620	1371.9	1	0	6	0	0	1	280	370	1	0	0	0	0	0	0	40	0	0	0
56	0	200	0	0	0	0	0	0	1	22.5	0	8	0	0	0	112.5	0	1	0	2235.26	5	100	45	0	0	380	0	0	0	0	0	10	0	1	1	410	170	1	0	0	0	0	290	0	0	0	0	0
43	0	180	0	1	1	0	0		2	0	0	8	1	0	0	11.15384615	1	1	0	2433.18	3	90	278.8461538	0	1	0		0	1392.46			2		0	0	610	160	1	110	0	1	0	0		40	0	0	1
32	122.3529412	210	0	0	1	1	1		2	0	1	15	1	1	0	10.19607843	1	1	0	2433.18	3	30	387.4509804	0	1	0		0	911.388			13		0	0	590	80	1	10	0	1	0	0		35	0	0	1
51	0	150	0	0	0	0	0	1	1	0	0	8	0	1	0	80	0	1	0	769.76	2	0	720	1	0	30	0	0	0	0	0	12	0	0	1	420	40	1	0	0	0	0	30	0	0	0	0	0
57	0	150	0	0	0	0	0	0	1	0	0	6.5	1	1	0	120	0	1	0	1882.14	4	0	180	0	1	150	0	330	342.621	1	0	9	0	0	0	450	60	1	0	0	0	0	150	0	0	1	0	0
69	0	200	0	1	1	0	0	0	1	0	0	6.5	0	0	0	0	0	1	0	760.95	3	0	290	0	0	30	0	0	0	0	0	12	0	1	0	660	260	1	0	0	0	0	30	0	0	1	0	0
42	390	120	0	2	2	0	0	0	1	94.86486486	0	8	0	1	0	147.5675676	0	1	0	769.76	4	0	147.5675676	1	0	100	0	0	0	0	0	13	0	0	0	440	0	1	0	0	0	0	20	0	0	1	0	0
75	0	180	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1248.25	4	0	0	0	0	450	0	0	0	0	0	1	0	1	1	720	90	1	0	0	0	0	450	0	0	0	0	0
70	32.90322581	130	0	0	0	0	0	0	1	263.2258065	0	8	0	1	0	274.1935484	0	1	0	1248.25	3	0	109.6774194	1	0	50	0	0	0	0	0	13	0	0	0	410	50	1	120	0	0	0	0	0	0	1	0	0
70	206.25	110	0	0	0	0	0	0	1	0	0	9	0	0	0	0	0	1	0	2730.65	5	0	123.75	0	0	240	0	0	0	0	0	3	0	1	1	670	90	1	0	0	0	0	180	0	0	0	0	0
51	63.63636364	170	0	0	0	0	0		2	76.36363636	0	8	0	1	0	203.6363636	0	1	100	1212.93	2	0	76.36363636	1	0	160		0	0			9		0	0	470	120	1	0	0	0	0	160		0	1	0	1
45	180	120	0	2	2	0	0	0	1	0	1	17	1	1	0	30	1	1	0	2496.56	4	0	0	0	1	90	1	450	1124.66	0	1	2	0	0	0	450	120	1	0	0	0	0	90	10	37.5	1	0	0
24	0	280	0	0	0	0	0	1	2	0	0	8	0	0	0	0	0	1	0	769.76	4	0	0	0	1	260	0	0	0	0	0	14	0	0	0	600	230	1	70	0	1	1	260	0	0	0	0	0
22	0	220	0	0	0	0	0	0	2	0	0	11	0	0	0	120	0	1	0	1740.81	4	30	30	0	0	0	0	0	0	0	0	7	0	0	1	90	470	1	180	300	0	0	0	0	0	0	0	0
45	0	190	0	0	0	0	0		2	80	0	8	0	1	0	210	0	1	0	313.399	3	0	190	1	0	90		0	0			8		0	0	490	120	1	70	0	0	0	90		0	1	0	1
39	0	410	0	2	2	0	0	0	1	0	0	9	1	0	0	0	1	1	350	1248.25	4	0	0	0	1	90	0	0	1124.66	1	0	1	0	0	0	590	0	1	0	0	1	0	90	0	40	0	0	0
40	0	130	0	1	1	0	0	0	1	60	0	8	1	1	0	80	1	1	0	1539.52	4	0	20	0	1	70	0	540	769.759	1	0	9	0	0	0	540	0	1	0	0	0	0	70	0	40	1	0	0
45	0	130	0	1	1	0	0	0	1	120	0	6.5	1	1	0	120	1	1	0	3601.12	4	0	90	0	1	130	0	410	2205.47	1	0	4	0	0	0	410	30	1	0	0	0	0	130	0	30	1	0	0
55	85.71428571	110	0	0	0	0	0	0	1	0	0	15	1	0	1	0	1	1	0	4514.75	4	0	14.28571429	0	1	260	0	400	2205.47	0	1	17	0	0	1	440	20	1	110	0	0	0	190	0	38	0	0	0
48	0	180	0	0	0	0	0		2	46.4516129	0	15	0	1	0	197.4193548	0	1	0	3765.14	3	0	116.1290323	1	0	0		0	0			17		0	0	620	240	1	0	40	0	0	0		0	1	0	1
70	0	140	0	0	0	0	0	1	1	30	0	0	0	1	0	60	0	0	0	0	4	0	80	1	0	540	0	0	0	0	0	1	0	0	0	590	0	1	0	0	0	0	540	0	0	1	0	0
46	0	140	0	2	2	0	0		2	0	0	8	1	0	0	150	1	1	0	1212.93	4	0	0	0	1	170		0	0			18		0	1	540	350	1	90	0	0	0	170		40	0	0	1
82	0	190	0	0	0	0	0	0	2	0	1	2.5	0	1	0	50	0	1	140	1248.25	2	0	50	0	0	110	1	0	0	0	0	11	0	1	0	520	330	1	50	0	1	0	10	3	0	0	0	0
52	31.30434783	120	0	0	0	0	0		4	10.43478261	0	8	1	0	0	0	0	1	0	1212.93	2	50	198.2608696	0	1	20		0	0			4		0	0	470	540	1	0	0	0	1	20		0	1	0	1
21	0	140	0	0	0	0	0	0	2	0	0	12	0	0	0	0	0	1	0	1248.25	4	0	0	0	0	370	0	0	0	0	0	1	0	0	0	730	200	1	0	0	1	0	370	0	0	0	0	0
52	0	200	0	0	0	0	0	0	1	0	0	6.5	0	0	0	0	0	1	0	2496.56	6	0	40	0	1	110	0	560	1371.9	0	0	8	0	0	0	410	120	1	0	0	0	0	110	0	0	1	0	0
21	0	350	0	0	0	0	0	0	2	0	0	15	0	1	0	0	0	1	0	2743.8	3	0	210	0	0	110	0	0	0	0	0	7	0	0	0	640	130	1	0	0	0	0	60	0	0	1	0	0
75	280	160	0	0	0	0	0		2	0	0	4.5	0	0	0	0	0	1	0	0	2	0	0	0	0	400		0	0			5		1	0	520	30	1	50	0	0	0	190		0	1	0	1
71	0	320	0	0	0	0	0	1	3	0	0	2.5	0	1	0	502.8301887	0	0	0	313.4	1	0	147.1698113	0	0	0	0	0	0	0	0	16	0	1	0	320	150	1	0	0	0	0	0	0	0	1	0	0
65	0	390	0	0	0	0	0	1	1	0	0	0	0	1	0	140	0	0	0	760.95	5	0	0	0	0	160	0	0	0	0	0	18	0	0	0	660	90	1	0	0	0	0	160	0	0	1	0	0
64	0	190	0	0	0	0	0	1	1	0	0	12	0	0	0	10	0	1	0	760.95	2	0	0	0	0	230	0	0	0	0	0	7	0	1	0	430	210	1	370	0	0	0	230	0	0	1	0	0
79	0	110	0	0	0	0	0	0	1	0	0	2.5	0	0	0	10	0	1	0	313.4	2	0	90	0	0	200	0	0	0	0	0	8	0	1	0	530	80	1	420	0	0	0	200	0	0	1	0	0
24	0	70	0	1	1	0	0	0	2	0	0	8	1	0	0	0	1	1	0	2496.56	4	180	0	0	1	150	0	0	1124.66	1	0	7	0	0	0	1020	20	1	0	0	1	0	150	0	40	0	0	0
44	140	120	0	2	2	0	0	0	1	0	0	11	1	0	1	40	1	1	0	1248.25	4	170	80	0	1	210	0	0	1124.66	1	0	15	0	0	0	590	90	1	0	0	1	0	200	0	40	0	0	0
19	84.84848485	160	0	2	3	1	1	1	2	116.6666667	0	8	0	1	0	42.42424242	0	1	0	1539.52	6	0	106.0606061	0	1	280	0	0	0	0	0	14	0	0	1	500	150	1	0	0	0	1	280	0	0	0	0	0
48	10	170	0	0	0	0	0	0	1	160	0	8	0	1	0	120	0	1	110	2235.26	4	0	50	1	0	90	0	0	0	0	0	1	0	0	0	450	170	1	110	0	0	0	90	0	0	1	0	0
49	0	220	0	0	0	0	0		2	0	0	4.5	0	1	0	111.1111111	0	0	0	313.399	3	0	288.8888889	1	0	250		0	0			1		0	1	470	100	1	0	0	0	0	250		0	0	0	1
63	230	200	0	0	0	0	0	0	1	0	0	6.5	0	0	0	0	0	1	0	2235.26	3	0	0	0	0	300	0	0	0	0	0	7	0	1	1	530	60	1	120	0	0	0	270	0	0	0	0	0
11	50	230	0	1	1	0	0		1	0	0	4.5	1	1	0	40	0	1	0	1212.93	4	0	0	0	0	210		0	0			10		0	0	490	170	1	250	0	1	0	90		0	0	0	1
83	0	120	0	0	0	0	0		3	0	1	11	0	0	0	20	0	1	0	3765.14	5	0	0	0	0	300		0	0			17		1	0	630	0	1	370	0	0	0	300		0	1	0	1
38	0	140	0	2	2	0	0		2	0	0	8	1	0	1	0	1	1	0	1212.93	6	0	110	0	1	0		580	911.388			13		0	1	540	70	1	0	0	0	0	0		40	0	0	1
40	140	80	0	1	2	1	1	0	1	0	0	11	1	0	0	100	1	1	0	3601.12	4	60	0	0	1	10	0	440	1124.66	0	1	11	0	0	0	430	130	1	50	0	0	0	10	0	35	1	0	0
41	240.8	140	0	0	1	1	1	0	1	0	1	11	0	0	0	154.8	0	1	0	4412.07	3	0	34.4	0	1	180	1	0	2688.84	0	0	9	0	0	1	410	140	1	140	0	0	0	50	4	0	0	0	0
10	0	180	0	1	1	0	0	0	2	0	1	2.5	0	0	0	0	0	1	0	1248.25	5	80	0	0	0	0	1	0	0	0	0	9	0	0	0	720	400	1	0	60	1	0	0	2	0	0	0	0
80	0	140	0	0	0	0	0	1	1	0	0	12	0	0	0	72.72727273	0	0	0	760.95	2	190	127.2727273	0	0	290	0	0	0	0	0	1	0	1	0	600	20	1	0	0	0	0	180	0	0	1	0	0
70	62.76595745	190	0	0	0	0	0		2	0	0	2.5	0	1	0	138.0851064	0	1	0	313.399	2	50	389.1489362	0	0	0		0	0			12		1	0	590	20	1	0	0	0	0	0		0	1	0	1
76	0	150	0	0	0	0	0		3	20	0	4.5	0	1	0	100	0	1	140	313.399	1	0	80	0	0	190		0	0			16		1	0	550	120	1	90	0	0	0	190		0	1	0	1
78	0	160	0	2	2	0	0	1	3	0	0	2.5	0	1	0	0	0	0	0	1112.38	6	0	0	0	0	0	0	0	0	0	0	14	0	1	0	890	390	1	0	0	0	0	0	0	0	1	0	0
55	0	120	0	0	0	0	0		2	0	0	4.5	1	0	0	110	1	1	0	0	4	0	0	0	1	270		530	0			13		0	0	360	10	1	40	0	0	0	270		50	1	0	1
29	70	180	1	1	2	0	1	0	1	0	0	9	1	1	0	110	0	1	0	1740.81	4	0	50	0	1	70	0	0	342.621	1	0	9	0	0	0	650	200	1	110	0	1	0	70	0	12	0	0	0
45	0	170	0	0	0	0	0	1	1	0	1	17	1	1	1	80	0	1	0	5502.96	2	0	0	0	1	120	1	0	342.621	1	0	13	0	0	0	760	190	1	40	80	1	0	80	10	20	0	0	0
29	198	140	0	0	1	1	1		2	0	0	8	1	0	0	0	1	1	0	2433.18	3	0	132	0	1	170		0	2214.12			15		0	0	540	150	1	110	0	0	0	170		37.5	1	0	1
49	0	120	0	0	0	0	0	0	1	77.77777778	0	8	0	1	0	155.5555556	0	1	0	1740.81	4	0	166.6666667	1	0	170	0	0	0	0	0	7	0	0	0	540	10	1	120	80	0	0	90	0	0	1	0	0
12	0	150	0	1	1	0	0	0	2	0	0	6.5	0	0	0	0	0	1	0	2235.26	3	0	10	0	0	160	0	0	0	0	0	7	0	0	0	580	40	1	0	500	0	0	120	0	0	1	0	0
23	278.8461538	80	0	0	1	1	1	0	1	78.07692308	0	8	0	1	0	78.07692308	0	1	0	769.76	3	0	145	1	0	10	0	0	0	0	0	7	0	0	0	540	230	1	0	0	0	0	10	0	0	1	0	0
50	0	130	0	0	0	0	0		4	41.53846154	0	4.5	0	1	0	228.4615385	0	1	40	313.399	2	0	0	1	0	150		0	0			10		0	0	540	100	1	150	0	0	0	150		0	1	60	1
13	0	100	0	1	1	0	0	0	2	0	0	8	0	0	0	0	0	1	0	1539.52	6	0	0	0	0	140	0	0	0	0	0	1	0	0	0	500	290	1	0	410	0	0	140	0	0	1	0	0
42	180	80	0	1	1	0	0	0	1	50	0	8	1	1	0	140	1	1	0	1894.42	4	0	70	0	1	80	0	130	769.759	0	1	5	0	0	1	680	30	1	0	0	0	0	50	0	0	0	0	0
30	0	160	0	0	0	0	0	0	2	0	0	8	1	0	0	80	1	1	0	1740.81	2	0	0	0	1	230	0	380	769.759	1	0	15	0	0	0	480	110	1	0	0	0	0	230	0	40	1	0	0
50	0	110	0	1	1	0	0	0	1	0	0	8	1	1	1	368.4848485	1	1	0	3788.84	5	0	11.51515152	0	1	190	0	0	769.759	1	0	13	0	0	0	630	130	1	0	0	1	0	190	0	39	0	0	0
77	0	130	0	0	0	0	0		2	0	0	2.5	0	1	0	220	0	1	240	0	2	0	0	1	0	350		0	0			3		0	0	500	0	1	0	0	0	0	350		0	1	0	1
55	0	260	0	0	0	0	0		2	0	1	11	1	0	0	88	1	1	0	3765.14	2	450	22	0	1	110		0	1392.46			3		0	1	490	20	1	0	0	0	0	110		30	0	0	1
72	0	160	0	0	0	0	0	0	2	0	0	8	0	0	0	30	0	1	0	760.95	2	20	0	0	0	200	0	0	0	0	0	1	0	1	0	710	160	1	160	0	0	0	110	0	0	1	0	0
74	0	210	0	0	0	0	0		2	0	0	2.5	0	0	0	0	0	0	0	313.399	2	0	0	0	0	80		0	0			3		1	0	660	140	1	350	0	1	0	80		0	0	0	1
42	0	250	0	1	1	0	0	0	1	149.3333333	0	8	1	1	0	53.33333333	0	1	0	1248.25	4	0	117.3333333	0	1	110	0	270	342.621	1	0	1	0	0	0	480	10	1	0	0	0	0	110	0	0	1	0	0
44	0	120	0	1	1	0	0	0	1	0	0	8	0	0	0	30	0	1	0	1740.81	4	0	0	0	1	110	0	700	1723.23	0	0	17	0	0	0	420	60	1	0	0	0	0	110	0	0	1	0	0
44	170	140	1	0	1	0	1	0	4	20	0	6.5	1	1	1	110	0	1	0	2237.04	4	0	160	0	1	40	0	0	342.621	1	0	9	0	0	0	550	70	1	180	0	1	0	40	0	15	0	0	0
16	0	110	0	1	1	0	0	0	2	0	0	8	0	0	0	10	0	1	0	1371.9	5	0	10	0	0	40	0	0	0	0	0	9	0	0	0	380	0	1	170	720	0	0	40	0	0	1	0	0
40	0	280	0	1	1	0	0	0	2	0	0	12	0	0	0	65	0	1	0	3601.12	3	0	65	0	1	150	0	0	1723.23	0	0	18	0	0	0	700	110	1	70	0	1	0	0	0	0	0	0	0
23	0	450	0	0	0	0	0	0	2	0	1	12	0	1	0	0	0	1	0	3813.5	4	90	0	0	0	0	1	0	0	0	0	12	0	0	1	300	600	1	0	0	0	0	0	10	0	0	0	0
54	0	100	0	0	0	0	0	0	1	0	1	6.5	1	1	0	0	1	1	0	769.76	2	0	0	0	1	180	1	540	769.759	1	0	4	0	0	0	560	60	0	0	0	0	0	180	10	0	1	0	0
67	0	160	0	0	0	0	0	1	3	0	0	2.5	0	0	0	20	0	0	0	760.95	1	0	0	0	0	250	0	0	0	0	0	3	0	1	1	580	0	1	430	0	0	0	250	0	0	0	0	0
16	0	90	0	1	1	0	0		1	0	0	8	1	0	0	0	0	1	0	3765.14	10	130	0	0	0	40		0	0			13		0	0	480	0	1	0	700	0	0	40		0	1	0	1
48	12	440	0	1	1	0	0		2	0	0	15	1	0	0	36	1	1	0	3765.14	4	140	12	0	1	90		0	1784.67			1		0	0	500	60	1	150	0	1	0	90		37.3	0	0	1
91	0	140	0	0	0	0	0	0	3	0	0	0	0	1	0	150	0	1	0	760.95	2	0	20	0	0	560	0	0	0	0	0	10	0	1	0	570	0	1	0	0	0	0	560	0	0	1	0	0
37	0	60	0	0	0	0	0	0	2	0	0	12	1	1	1	20	1	1	0	1248.25	1	260	30	0	1	80	0	480	1124.66	0	1	13	0	0	0	220	290	1	0	0	0	0	80	0	37.5	1	0	0
54	0	140	0	0	0	0	0	0	1	132.3529412	0	15	0	1	0	250	0	1	0	1740.81	4	0	117.6470588	1	0	200	0	0	0	0	0	12	0	0	0	530	30	1	40	0	0	0	90	0	0	1	0	0
66	68.82352941	130	0	0	0	0	0	1	1	0	0	8	0	0	0	22.94117647	0	1	0	1740.81	4	0	298.2352941	0	0	200	0	0	0	0	0	15	0	1	0	620	100	1	0	0	0	0	10	0	0	1	0	0
85	0	170	0	0	0	0	0	1	1	0	0	6.5	0	1	0	0	0	0	0	313.4	2	0	0	1	0	360	0	0	0	0	0	9	0	0	0	790	120	1	0	0	0	0	360	0	0	1	0	0
73	0	220	0	0	0	0	0		2	0	1	17	0	0	0	0	1	1	0	2701.78	2	0	10	0	1	110		500	2701.78			12		0	0	480	10	1	110	0	0	0	60		45	1	0	1
54	20	110	0	0	0	0	0		2	0	0	4.5	1	0	0	0	1	1	40	0	3	90	130	0	1	110		490	0			8		0	0	320	110	1	20	0	0	0	110		45	1	0	1
37	200	250	0	2	3	1	1		2	0	1	8	0	0	0	0	1	1	0	2433.18	5	0	100	0	1	100		0	1392.46			18		0	0	380	410	1	0	0	0	0	100		50	1	0	1
66	60	130	0	0	0	0	0	0	1	60	0	2.5	0	0	0	60	0	1	0	1248.25	2	0	60	0	0	180	0	0	0	0	0	1	0	1	0	580	150	1	160	0	0	0	180	0	0	1	0	0
53	0	260	0	1	1	0	0	0	1	0	0	6.5	0	1	0	220	0	1	0	2235.26	5	0	80	1	0	250	0	0	0	0	0	10	0	0	0	560	0	1	70	0	1	0	250	0	0	0	0	0
35	80	150	1	0	1	0	1	0	1	100	0	8	0	1	0	220	0	1	0	1740.81	5	0	0	1	0	0	0	0	0	0	0	12	0	0	0	810	0	1	80	0	1	0	0	0	0	0	0	0
61	0	140	0	0	0	0	0		1	0	0	8	0	1	0	70	0	1	0	313.399	1	0	10	0	0	340		0	0			3		1	0	600	210	1	70	0	0	0	340		0	1	0	1
57	0	90	0	0	0	0	0	0	3	0	0	8	0	1	0	250	0	1	0	1248.25	2	0	0	0	0	170	0	0	0	0	0	12	0	1	0	780	0	1	150	0	0	0	0	0	0	1	0	0
38	33.04347826	180	0	0	0	0	0	0	1	0	0	0	0	1	0	346.9565217	0	1	0	342.62	4	0	0	0	1	230	0	0	0	0	0	1	0	0	0	470	20	1	160	0	0	1	230	0	0	1	0	0
82	0	240	0	0	0	0	0		2	0	0	2.5	0	0	0	0	0	0	0	0	8	0	0	0	0	130		0	0			12		1	0	930	0	1	140	0	0	0	130		0	1	0	1
84	12.72727273	90	0	0	0	0	0	1	3	0	0	2.5	0	1	0	127.2727273	0	1	50	1248.25	2	0	140	0	0	260	0	0	0	0	0	12	0	1	0	570	190	1	0	0	0	0	260	0	0	1	0	0
33	0	330	0	0	0	0	0		1	0	0	17	1	0	0	0	1	1	0	1392.46	1	0	340	0	1	0		0	1392.46			6		0	0	630	140	1	0	0	1	0	0		43	0	0	1
15	0	140	0	1	1	0	0		1	0	0	4.5	1	1	0	0	0	1	0	1212.93	4	320	0	0	0	0		0	0			1		0	0	410	180	1	0	390	0	0	0		0	1	0	1
