 Roll       Pitch     Heave    Surge      Sway      Yaw       Wave     Wind
-1.53600   2.14200  -0.01270   0.14160  -0.18320  -0.01307   0.42980  18.047
-1.61200   5.12500   0.04979   0.13650  -0.18020   0.25830   0.86980  18.288
-1.96200   7.14800   0.10090   0.12030  -0.17540   0.65800   1.06770  17.109
-2.10400   7.57000   0.12500   0.10160  -0.17160   0.75290   0.84210  15.648
-2.15300   6.60600   0.11680   0.07870  -0.17240   0.68120   0.58030  15.436
-2.13200   4.60700   0.07500   0.04648  -0.18170   0.32230   0.12430  14.258
-2.01000   2.13900   0.01521  -0.00238  -0.20100  -0.14730  -0.07860  15.446
-1.61400   0.27730  -0.02380  -0.05212  -0.21850  -0.32910   0.12310  15.661
-1.16900  -1.18600  -0.04587  -0.10960  -0.23480  -0.34160   0.17200  16.416
-1.07900  -2.25300  -0.04244  -0.15620  -0.24170  -0.21310   0.09180  16.961
-1.03200  -2.50400  -0.02183  -0.18140  -0.23480   0.04490   0.10170  16.831
-1.04400  -1.89500   0.00235  -0.18120  -0.21570   0.07078   0.19810  16.845
-1.08200  -0.03406   0.01925  -0.16000  -0.18970   0.22070  -0.13320  16.746
-1.40500   2.26100   0.02285  -0.13080  -0.16770   0.29930   0.37290  16.738
-1.61900   4.63200   0.01689  -0.10610  -0.15390   0.44930   0.16850  17.415
-2.09900   6.31900   0.00771  -0.09120  -0.14880   0.65990   0.02720  16.490
-2.10500   6.59200   0.00202  -0.09310  -0.14810   0.36550  -0.27870  14.939
-2.10600   5.64400   0.00507  -0.10860  -0.14840   0.01365  -0.46230  13.957
-2.09500   3.69600   0.01687  -0.14200  -0.14610  -0.25460  -0.39630  13.618
-2.09800   1.24100   0.03427  -0.18270  -0.13790  -0.15210  -0.61550  13.236
-2.10600  -0.45080   0.05241  -0.22410  -0.11640  -0.04491  -0.59410  13.419
-2.10500  -1.18600   0.06608  -0.25930  -0.08170   0.11540  -0.56040  14.359
-2.19600  -0.80080   0.07071  -0.28360  -0.04317   0.14320  -0.17220  15.126
-2.24900   0.42840   0.06330  -0.29370  -0.01558   0.14310  -0.04790  15.538
-2.45500   1.93800   0.04512  -0.28850  -0.00296   0.15460   0.05090  16.411
-2.25100   3.23800   0.02265  -0.27110  -0.00799   0.22450   0.52850  15.860
-2.11100   3.79100  -0.00360  -0.24500  -0.02924   0.36090   0.81690  15.298
-1.61600   3.74500  -0.02107  -0.22650  -0.04908   0.56020   0.94030  15.855
-1.17000   3.23200  -0.03403  -0.20820  -0.06739   0.63530   0.59410  15.617
-0.98600   2.08400  -0.03769  -0.18620  -0.07617   0.61840  -0.03900  15.167
-0.64190   0.71830  -0.03161  -0.15990  -0.06991   0.36610  -0.53250  14.906
-0.64580   0.23140  -0.01731  -0.13650  -0.04992  -0.09408  -0.89200  14.784
-0.68770   0.21260   0.00585  -0.12100  -0.01929  -0.47970  -0.99040  15.004
-1.07900   0.81180   0.03816  -0.12020   0.01663  -0.62780  -0.88020  15.382
-1.64100   2.30100   0.07504  -0.13720   0.05301  -0.43370  -0.72720  15.859
-2.12800   3.79800   0.10510  -0.16540   0.08560  -0.04820  -0.44120  17.124
-2.64900   4.96300   0.12120  -0.19550   0.11350   0.31510  -0.05100  16.896
-3.11900   4.61200   0.11450  -0.20870   0.12670   0.43040   0.69120  15.410
-3.20800   3.74500   0.08180  -0.21170   0.13520   0.52180   0.93440  14.355
-3.12000   2.38000   0.02488  -0.20190   0.13600   0.53680   0.68390  13.562
-2.70100   1.20100  -0.03738  -0.18690   0.12910   0.34540   0.63930  14.055
-2.29600   0.60830  -0.08270  -0.17640   0.11490   0.22520   0.67670  14.289
-2.10500   0.15670  -0.10170  -0.17630   0.09520  -0.07306   0.66340  14.807
-1.61500   0.28200  -0.08620  -0.18660   0.07570  -0.20980   0.33410  15.315
-1.34300   0.66200  -0.04102  -0.19980   0.06600  -0.05133  -0.25110  15.972
-1.22100   0.81990   0.01561  -0.20360   0.07270   0.07523  -0.66510  15.837
-1.53700   1.61600   0.07223  -0.19140   0.09670   0.18170  -0.59510  15.882
-1.61600   2.16800   0.09650  -0.17290   0.12240   0.10660  -0.12920  15.691
-1.96100   3.03500   0.10260  -0.14940   0.15110   0.03826   0.35600  15.899
-2.11600   3.74300   0.08970  -0.13030   0.17490  -0.03118   0.71320  15.009
-2.30600   4.25200   0.06600  -0.11750   0.18900   0.10540   0.69180  15.232
-2.45800   4.06400   0.03883  -0.10930   0.19680   0.13680   0.67270  15.023
-2.44100   3.24100   0.01633  -0.10560   0.20040   0.31420   0.20900  14.958
-2.24400   1.84200   0.00177  -0.10410   0.20230   0.34800  -0.47780  14.795
-2.21600   0.49160  -0.00572  -0.10140   0.20620   0.38580  -0.72200  14.241
-2.15700  -0.10490  -0.00783  -0.09630   0.21640   0.36130  -0.48950  14.614
-2.19800   0.06959  -0.00397  -0.09110   0.23240   0.21450  -0.17490  14.665
-2.41600   0.81690   0.00459  -0.09260   0.23980   0.22240  -0.15750  15.292
-2.51200   2.55000   0.02011  -0.10220   0.23480   0.12590  -0.35240  16.420
-2.65100   3.98800   0.03689  -0.11600   0.21450   0.05820  -0.35080  16.688
-2.50600   4.98800   0.04867  -0.13140   0.18980   0.13540  -0.34590  16.892
-2.22200   5.10800   0.04928  -0.14710   0.17250   0.07944  -0.24070  15.768
-2.10800   4.60600   0.03649  -0.16530   0.16400  -0.03642  -0.00674  15.424
-2.05600   3.70300   0.01303  -0.18670   0.16050   0.05932   0.37360  14.932
-2.05300   2.32600  -0.01167  -0.20940   0.15160   0.04871   0.37160  14.844
-2.05700   1.23200  -0.02910  -0.22800   0.13230   0.06182   0.47570  15.432
-1.70900  -0.00169  -0.03226  -0.23980   0.10530   0.17820   0.51440  15.461
-1.62100  -0.73560  -0.02119  -0.24150   0.09000   0.32970   0.49400  15.576
-1.61800  -0.86940   0.00185  -0.23620   0.08460   0.51720   0.24020  15.740
-2.00400  -0.10340   0.03073  -0.22180   0.09060   0.33000  -0.11710  15.943
-2.08400   0.76760   0.05892  -0.19800   0.10170  -0.09834  -0.10490  14.728
-2.15400   2.65400   0.07856  -0.16890   0.11450  -0.49150   0.14140  15.261
-2.45300   4.16600   0.08260  -0.14330   0.12070  -0.51070   0.02441  15.478
-2.64800   5.40900   0.07220  -0.12600   0.11830  -0.13230   0.22050  15.116
-2.64800   5.99300   0.04974  -0.11950   0.10880   0.21420   0.50630  15.741
-2.55700   5.81300   0.02046  -0.12710   0.09230   0.40970   0.47940  15.510
-2.29000   4.65200  -0.01219  -0.15270   0.06440   0.76970   0.51400  15.228
-2.19700   3.25500  -0.03133  -0.18210   0.03387   0.66950   0.74680  15.305
-2.10500   1.44400  -0.04132  -0.21720  -0.00375   0.28930   0.89080  15.669
-1.96200  -0.02438  -0.03991  -0.25150  -0.04870   0.03012   0.87920  16.348
-1.61800  -1.18600  -0.02741  -0.27180  -0.09040  -0.25350   0.80420  16.545
-1.48900  -1.49600  -0.00897  -0.26730  -0.11720  -0.29210   0.44300  16.305
-1.61100  -1.18600   0.01343  -0.23350  -0.12710  -0.14790   0.07820  16.683
-1.62300   0.04803   0.03504  -0.17370  -0.11280  -0.08080  -0.37620  16.343
-2.10400   1.63200   0.05233  -0.10270  -0.07430  -0.08848  -0.66430  15.873
-2.61000   3.23400   0.06374  -0.04269  -0.02555  -0.27500  -0.75370  16.113
-3.26000   4.95600   0.07263   0.00308   0.02350  -0.31640  -0.78900  16.344
-3.82300   5.64800   0.07670   0.02215   0.05321  -0.18900  -0.46820  16.408
-4.23500   5.63200   0.07511   0.02791   0.07147   0.14640   0.20240  16.610
-4.35300   4.74400   0.06324   0.02584   0.07350   0.31810   0.77810  15.767
-4.18500   3.23600   0.03781   0.02907   0.06568   0.32990   0.23950  14.966
-3.51800   1.07900   0.00092   0.04677   0.05592   0.27630  -0.05840  14.608
-3.08300  -0.47850  -0.03989   0.08090   0.04986   0.17200   0.04680  14.518
-2.24400  -1.18500  -0.07399   0.12350   0.04615   0.13870   0.16530  14.648
-1.96000  -1.16400  -0.08790   0.16400   0.04152  -0.07089   0.21200  14.893
-1.41900   0.07363  -0.07500   0.19950   0.03190  -0.28510   0.05490  15.555
-1.12500   1.81000  -0.02979   0.22860   0.01261  -0.48040   0.13660  16.506
-1.03200   2.84500   0.01797   0.24100  -0.00358  -0.37560  -0.21270  17.120
-0.93900   3.74300   0.07189   0.24980  -0.01880  -0.01650  -0.50900  16.428
-0.98700   4.08900   0.11330   0.26030  -0.01863   0.22750  -0.41340  16.044
-1.12100   3.71300   0.12990   0.27580  -0.00960   0.31170  -0.25410  15.318
-1.34200   3.23000   0.12010   0.29880   0.00506   0.06013  -0.13540  14.855
-2.00200   2.18700   0.08780   0.32740   0.01651  -0.17510   0.18740  13.843
-2.26100   1.19500   0.04330   0.35970   0.01605  -0.10370   0.22570  13.273
-2.64800   0.43580   0.00448   0.39120   0.00879   0.19850  -0.20220  12.659
-3.07900   0.04765  -0.02309   0.41950   0.00326   0.45390  -0.05760  13.526
-3.14500   0.27950  -0.03657   0.44400   0.00469   0.38780  -0.09420  13.718
-3.21800   0.71970  -0.03301   0.45340   0.00818   0.15430  -0.17170  14.179
-3.34100   2.17600  -0.01617   0.45160   0.00555  -0.28080  -0.20740  14.715
-3.65200   3.73600   0.00717   0.43730  -0.01187  -0.11040  -0.03790  15.769
-3.75900   4.80700   0.02840   0.41260  -0.04170   0.15200   0.45480  16.476
-3.29600   5.26200   0.04233   0.38000  -0.07314   0.42040   0.89010  16.696
-2.96100   5.19300   0.04636   0.34330  -0.09850   0.28430   0.82630  15.783
-2.50600   4.31100   0.03972   0.30580  -0.11240   0.28260   0.72850  14.900
-2.19500   2.61600   0.02543   0.27130  -0.11310   0.25280   0.56040  13.259
-2.10300   0.72910   0.00953   0.24210  -0.10600   0.22270   0.55370  13.768
-2.05300  -1.12900  -0.00431   0.21820  -0.09990  -0.29000   0.18640  14.234
-2.03400  -1.74100  -0.00846   0.21090  -0.10160  -0.43200  -0.44300  13.961
-2.00900  -1.73600  -0.00603   0.21540  -0.10610  -0.32550  -0.71340  13.971
-1.70000  -0.57690   0.00442   0.22890  -0.10920   0.10340  -0.70800  14.238
-1.62200   1.16600   0.02200   0.24310  -0.10780   0.54320  -0.36230  15.530
-1.61500   3.23200   0.04259   0.24850  -0.10310   0.54850  -0.20950  14.657
-1.62100   4.61600   0.06002   0.24850  -0.10070   0.47280  -0.17550  15.144
-1.61500   5.43400   0.07171   0.24470  -0.10540   0.13770   0.13820  14.777
-1.61600   5.27900   0.07300   0.23530  -0.12160   0.00933   0.30620  14.219
-1.61300   4.49900   0.06264   0.21490  -0.15020  -0.02275   0.36320  13.552
-1.34300   3.23500   0.04172   0.17490  -0.18600   0.31040   0.10480  13.427
-1.12300   2.11400   0.02230   0.13210  -0.20580   0.50790   0.03897  13.252
-1.03100   1.26900   0.00444   0.08170  -0.21540   0.46570  -0.02441  13.607
-1.03100   0.79640  -0.00680   0.03206  -0.21680   0.18500  -0.13130  13.775
-1.12800   0.75360  -0.01101  -0.01152  -0.21500  -0.00471  -0.14240  14.671
-1.32700   0.76310  -0.00842  -0.04681  -0.21140   0.00152   0.20320  14.434
-1.61400   1.11800  -0.00270  -0.07136  -0.20620   0.00249   0.22930  14.160
-1.96300   1.62000   0.00183  -0.08590  -0.19930  -0.15930   0.21400  14.100
-2.12200   2.30200   0.00465  -0.08970  -0.19230  -0.23900   0.22580  14.017
-2.45300   2.99500   0.00533  -0.08800  -0.18940  -0.10250   0.43060  14.197
-2.77700   3.62900   0.00635  -0.09130  -0.19240   0.36060   0.34130  13.857
-2.80300   3.73600   0.00968  -0.10460  -0.19530   0.70360   0.02830  14.550
-2.82200   3.74700   0.01694  -0.13020  -0.19640   0.92470  -0.39290  15.080
-2.77700   3.73400   0.02788  -0.16690  -0.19480   0.79790  -0.59430  15.308
-2.65000   3.33800   0.03944  -0.20840  -0.19120   0.67020  -0.40710  14.935
-2.64700   2.65900   0.04930  -0.25010  -0.18920   0.36540  -0.09660  14.837
-2.50500   1.67200   0.05300  -0.28320  -0.19560  -0.00502   0.16970  14.702
-2.15900   0.70920   0.04491  -0.29530  -0.21110  -0.05763   0.28890  14.383
-1.61900   0.15260   0.02514  -0.27970  -0.22900   0.04570   0.39990  14.995
-1.07700   0.06617  -0.00039  -0.24060  -0.24070   0.29760   0.42510  15.443
-0.62370   0.72890  -0.02153  -0.18930  -0.24060   0.24130   0.35150  15.065
-0.28900   1.44300  -0.02540  -0.15260  -0.23080   0.45450  -0.01218  14.819
-0.19110   2.54300  -0.01049  -0.12680  -0.21160   0.67310  -0.07940  14.873
-0.11690   3.59300   0.02245  -0.12360  -0.18930   0.65130  -0.31040  15.369
-0.18920   3.90900   0.06112  -0.13500  -0.17170   0.43790  -0.20520  15.639
-0.26740   3.92200   0.09030  -0.14620  -0.16010   0.25820  -0.24250  14.701
-0.49230   3.51600   0.09620  -0.14730  -0.15330   0.29010  -0.33310  14.201
-0.64390   2.73400   0.07440  -0.13560  -0.14730   0.45130  -0.01806  13.861
-0.69480   2.11700   0.03005  -0.11640  -0.13880   0.50750   0.49810  13.572
-1.03820   1.96100  -0.01874  -0.09960  -0.13210   0.49900   1.03720  14.194
-1.22300   1.84200  -0.05619  -0.09210  -0.13070   0.41750   0.80400  14.474
-1.56900   1.84200  -0.06391  -0.09450  -0.13220   0.47260   0.57420  14.557
-1.61600   1.81000  -0.05071  -0.10170  -0.13080   0.57140   0.04160  14.516
-1.70000   1.41000  -0.02183  -0.10910  -0.12560   0.65350  -0.29550  14.437
-2.05400   1.10500   0.01056  -0.11100  -0.11430   0.51050  -0.18540  11.994
-2.10400   0.87600   0.03584  -0.10130  -0.09420   0.22740  -0.24190  14.785
-2.10700   1.27800   0.04801  -0.07810  -0.06980   0.18640  -0.22220  13.702
-2.16700   2.01100   0.04995  -0.04199  -0.03962   0.23750  -0.02238  13.772
-2.20000   2.79300   0.04709  -0.00478  -0.00758   0.33090   0.20350  13.851
-2.20100   3.22000   0.04647   0.02545   0.03047   0.40720   0.23470  14.212
-2.21600   3.24200   0.05246   0.04432   0.07676   0.17770  -0.08580  14.798
-2.24900   2.92200   0.05812   0.05059   0.10670   0.07480  -0.31490  14.049
-2.29300   2.66800   0.05915   0.05174   0.13030   0.15260  -0.53280  14.337
-2.20400   2.12200   0.04978   0.04911   0.14090   0.40520  -0.21000  14.391
-2.10300   2.12700   0.02854   0.04707   0.14020   0.61890  -0.14860  14.280
-1.61400   2.12600  -0.00068   0.05001   0.12780   0.47420   0.06390  14.458
-1.02400   2.47900  -0.02959   0.05781   0.10480   0.23840   0.27140  15.109
-0.33790   2.75900  -0.04936   0.06730   0.07620   0.37470   0.53930  15.015
 0.07669   2.72200  -0.05227   0.07063   0.05150   0.55660   0.70010  15.048
 0.57590   2.27300  -0.03575   0.06221   0.03937   0.83910   0.70830  14.800
 0.89240   1.88400  -0.00361   0.04375   0.04833   0.82200   0.57340  14.905
 0.89490   1.77300   0.02528   0.02698   0.07415   0.50910   0.50670  15.270
 0.53740   1.50100   0.05308   0.01255   0.11740   0.18360  -0.13240  15.598
 0.02975   1.68000   0.06603   0.00962   0.15780  -0.05000  -0.42050  16.239
-0.63080   2.09000   0.06623   0.01604   0.18840  -0.05149  -0.39920  14.663
-1.16600   2.52000   0.05798   0.02724   0.20840   0.07997  -0.53200  14.159
-1.97200   2.98500   0.04697   0.03584   0.21950   0.21970  -0.56730  14.445
-2.24300   3.23600   0.03885   0.03755   0.22660   0.26900  -0.17850  15.114
-2.65100   3.22400   0.03275   0.02990   0.23650   0.35120   0.26840  14.756
-3.14500   2.98500   0.02761   0.01097   0.24850   0.44760   0.47750  14.217
-3.29300   2.82600   0.01942  -0.01178   0.26060   0.41480   0.69750  13.869
-3.52500   2.56000   0.00915  -0.02242   0.26550   0.48850   0.52690  13.844
-3.52800   2.11800  -0.00685  -0.02615   0.26550   0.60340   0.27070  14.417
-3.29200   2.09600  -0.02117  -0.02632   0.26200   0.72790   0.17620  14.469
-2.83300   1.98700  -0.02918  -0.03116   0.25810   0.57680   0.24430  13.785
-2.45900   2.23400  -0.02418  -0.04699   0.25530   0.27750   0.07650  14.072
-2.10900   2.67000  -0.00248  -0.07395   0.25490   0.09620  -0.23810  14.563
-1.61700   2.84500   0.03139  -0.10270   0.25720  -0.11066  -0.22850  14.570
-1.35500   2.73100   0.06516  -0.12660   0.26560   0.04667  -0.12320  13.973
-1.12800   2.22800   0.08640  -0.14230   0.28230   0.19530  -0.29510  13.595
-1.03300   1.93500   0.08340  -0.14420   0.31020   0.23550  -0.40530  13.991
-1.02900   1.98500   0.06240  -0.13500   0.33050   0.16000   0.01756  10.919
-1.07400   2.17700   0.02648  -0.11840   0.34080   0.09010   0.29490  12.205
-1.08000   2.67900  -0.00730  -0.10420   0.33070   0.35950   0.30840  13.296
-1.07800   2.73200  -0.02727  -0.09370   0.30730   0.67800   0.53010  13.923
-1.03200   2.28200  -0.03014  -0.08350   0.28380   0.69970   0.37310  13.351
-0.98500   1.84200  -0.02160  -0.07150   0.26380   0.61110  -0.12250  13.033
-0.98600   1.50200  -0.00648  -0.05759   0.24550   0.33660  -0.57070  13.111
-1.07900   1.48800   0.01091  -0.04776   0.22480   0.11300  -0.78540  12.880
-1.16800   2.10500   0.02948  -0.05072   0.19380  -0.03526  -0.45920  13.637
-1.34300   3.22900   0.05213  -0.07735   0.14920   0.16910  -0.01714  14.217
-1.38300   4.13100   0.06802  -0.10730   0.11680   0.15360   0.50860  15.142
-1.34700   4.83400   0.08250  -0.14270   0.08510  -0.08038   0.79230  14.776
-1.34300   4.58100   0.08560  -0.16670   0.06460  -0.10852   0.79730  13.589
-1.46700   3.43200   0.07120  -0.17270   0.05470   0.02645   0.77900  12.738
-1.61200   1.84200   0.03467  -0.15760   0.05749   0.24340   0.49630  12.438
-2.03000   0.37850  -0.01584  -0.12470   0.06721   0.45290   0.24050  12.364
-2.15200  -0.13070  -0.05868  -0.09090   0.07814   0.45040  -0.05680  12.666
-2.25800  -0.02387  -0.08550  -0.05810   0.08710   0.65180  -0.18680  13.811
-2.64500   0.72230  -0.08080  -0.03711   0.09390   0.64170  -0.40230  14.302
-2.77600   2.11000  -0.03552  -0.03173   0.09840   0.36240  -0.47710  15.002
-3.07900   2.83400   0.01841  -0.03985   0.09700   0.04143  -0.44490  13.725
-3.14200   3.64200   0.07692  -0.05384   0.08660  -0.13060   0.03773  12.437
-3.11800   3.74200   0.11420  -0.06103   0.06470  -0.12549   0.05540  13.829
-2.65400   3.74400   0.12150  -0.05533   0.03550   0.05678   0.23330  14.027
-2.15100   3.55500   0.09690  -0.03409   0.00308   0.26800   0.03940  13.928
-1.34300   2.82000   0.04703   0.00009  -0.03075   0.26460  -0.06060  13.771
-0.70070   2.12500  -0.00859   0.03221  -0.06556   0.19690   0.28870  13.160
-0.24480   1.23000  -0.04996   0.05212  -0.10690   0.07921   0.44190  13.029
 0.07799   0.72410  -0.06414   0.06063  -0.15060   0.18810   0.46070  14.121
 0.58650   0.17640  -0.04915   0.06974  -0.19480   0.58830  -0.23640  14.519
 0.74080   0.10420  -0.02329   0.08310  -0.20930   0.82230  -0.75170  13.865
 0.63090   0.35990   0.01432   0.10640  -0.20340   0.71280  -0.76500  14.313
 0.08670   1.14400   0.04977   0.13570  -0.17130   0.40340  -0.58650  13.656
-0.33770   2.27500   0.07289   0.15900  -0.13010  -0.00105  -0.48800  14.523
-1.13200   3.69600   0.08480   0.17290  -0.08890  -0.05019   0.12760  15.428
-2.10600   4.65100   0.08590   0.17620  -0.05770   0.14240   0.69290  17.319
-2.83000   5.17500   0.07670   0.17030  -0.03391   0.14460   0.93100  17.629
-3.39000   4.94300   0.05744   0.15860  -0.01615  -0.02321   1.02820  17.584
-3.88300   3.73700   0.02898   0.14850  -0.00214  -0.25060   0.53500  16.411
-3.88700   1.86800  -0.00765   0.14100   0.00866  -0.11920   0.46920  16.490
-3.71300   0.66890  -0.03315   0.13650   0.01439  -0.13130   0.21200  16.651
-3.38800  -0.03078  -0.04851   0.13130   0.01560   0.16130   0.06970  16.507
-3.24200  -0.02346  -0.04512   0.12390   0.00941   0.43040   0.07130  16.677
-3.13300   0.68190  -0.02222   0.11470  -0.00811   0.37920   0.14750  16.056
-2.77600   1.66000   0.01366   0.10500  -0.03685   0.33290   0.24880  16.592
-2.29000   2.62700   0.04841   0.09950  -0.06579   0.40900  -0.04660  17.093
-2.10400   3.50200   0.07035   0.09890  -0.08290   0.25280  -0.26060  16.670
-1.61700   4.07500   0.07524   0.09980  -0.08470   0.29070  -0.12260  15.235
